,Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close
18636,EUR_USD,S5,True,6,2022-01-07T08:56:15.000000000Z,1.1313,1.13131,1.13128,1.13131
18673,EUR_USD,S5,True,3,2022-01-07T08:56:25.000000000Z,1.1313,1.1313,1.13128,1.13129
18690,EUR_USD,S5,True,1,2022-01-07T08:56:35.000000000Z,1.13127,1.13127,1.13127,1.13127
18707,EUR_USD,S5,True,4,2022-01-07T08:56:40.000000000Z,1.13128,1.1313,1.13127,1.1313
18812,EUR_USD,S5,True,2,2022-01-07T08:57:05.000000000Z,1.13116,1.13116,1.13114,1.13114
18847,EUR_USD,S5,True,1,2022-01-07T08:57:20.000000000Z,1.13112,1.13112,1.13112,1.13112
18864,EUR_USD,S5,True,22,2022-01-07T08:57:25.000000000Z,1.1311,1.1311,1.13096,1.13096
18899,EUR_USD,S5,True,6,2022-01-07T08:57:35.000000000Z,1.13102,1.13105,1.131,1.13104
18952,EUR_USD,S5,True,2,2022-01-07T08:57:50.000000000Z,1.13107,1.13108,1.13107,1.13108
18969,EUR_USD,S5,True,9,2022-01-07T08:57:55.000000000Z,1.13107,1.1311,1.13106,1.13107
19038,EUR_USD,S5,True,2,2022-01-07T08:58:15.000000000Z,1.13112,1.13112,1.1311,1.1311
19070,EUR_USD,S5,True,12,2022-01-07T08:58:25.000000000Z,1.1311,1.1311,1.13107,1.13107
19122,EUR_USD,S5,True,5,2022-01-07T08:58:40.000000000Z,1.13106,1.13107,1.13106,1.13106
19174,EUR_USD,S5,True,9,2022-01-07T08:58:50.000000000Z,1.13111,1.13112,1.1311,1.13111
19207,EUR_USD,S5,True,1,2022-01-07T08:59:00.000000000Z,1.1311,1.1311,1.1311,1.1311
19310,EUR_USD,S5,True,4,2022-01-07T08:59:30.000000000Z,1.13112,1.13112,1.13111,1.13111
19365,EUR_USD,S5,True,3,2022-01-07T08:59:50.000000000Z,1.13116,1.1312,1.13116,1.1312
19381,EUR_USD,S5,True,3,2022-01-07T08:59:55.000000000Z,1.13121,1.13121,1.1312,1.13121
19468,EUR_USD,S5,True,7,2022-01-07T09:00:20.000000000Z,1.1313,1.13132,1.13129,1.1313
19522,EUR_USD,S5,True,1,2022-01-07T09:00:35.000000000Z,1.1313,1.1313,1.1313,1.1313
19557,EUR_USD,S5,True,7,2022-01-07T09:00:45.000000000Z,1.13128,1.13128,1.13119,1.13119
19590,EUR_USD,S5,True,6,2022-01-07T09:00:55.000000000Z,1.1312,1.13128,1.1312,1.13128
19608,EUR_USD,S5,True,2,2022-01-07T09:01:00.000000000Z,1.13126,1.13128,1.13126,1.13128
19678,EUR_USD,S5,True,1,2022-01-07T09:01:15.000000000Z,1.13118,1.13118,1.13118,1.13118
19767,EUR_USD,S5,True,1,2022-01-07T09:01:45.000000000Z,1.13128,1.13128,1.13128,1.13128
19802,EUR_USD,S5,True,5,2022-01-07T09:01:55.000000000Z,1.13132,1.13135,1.13132,1.13135
19870,EUR_USD,S5,True,2,2022-01-07T09:02:15.000000000Z,1.13136,1.13136,1.13134,1.13134
19938,EUR_USD,S5,True,11,2022-01-07T09:02:30.000000000Z,1.1314,1.1314,1.13136,1.13136
20009,EUR_USD,S5,True,10,2022-01-07T09:02:55.000000000Z,1.13141,1.13144,1.1314,1.13144
20028,EUR_USD,S5,True,4,2022-01-07T09:03:00.000000000Z,1.13143,1.13144,1.13142,1.13142
20062,EUR_USD,S5,True,6,2022-01-07T09:03:10.000000000Z,1.13144,1.13144,1.13142,1.13144
20109,EUR_USD,S5,True,4,2022-01-07T09:03:20.000000000Z,1.13144,1.13144,1.13142,1.13144
20157,EUR_USD,S5,True,2,2022-01-07T09:03:35.000000000Z,1.13144,1.13144,1.13142,1.13142
20175,EUR_USD,S5,True,14,2022-01-07T09:03:45.000000000Z,1.13141,1.13142,1.13134,1.13136
20211,EUR_USD,S5,True,5,2022-01-07T09:03:55.000000000Z,1.13136,1.13138,1.13136,1.13136
20226,EUR_USD,S5,True,6,2022-01-07T09:04:00.000000000Z,1.13138,1.13138,1.13136,1.13137
20243,EUR_USD,S5,True,7,2022-01-07T09:04:05.000000000Z,1.13136,1.13141,1.13136,1.13141
20280,EUR_USD,S5,True,4,2022-01-07T09:04:10.000000000Z,1.13142,1.13142,1.13138,1.13138
20314,EUR_USD,S5,True,6,2022-01-07T09:04:20.000000000Z,1.13137,1.13139,1.13136,1.13138
20346,EUR_USD,S5,True,2,2022-01-07T09:04:35.000000000Z,1.13138,1.13138,1.13136,1.13136
20381,EUR_USD,S5,True,7,2022-01-07T09:04:45.000000000Z,1.13136,1.13137,1.13134,1.13136
20466,EUR_USD,S5,True,10,2022-01-07T09:05:05.000000000Z,1.13139,1.13148,1.13139,1.13146
20502,EUR_USD,S5,True,1,2022-01-07T09:05:20.000000000Z,1.1314,1.1314,1.1314,1.1314
20572,EUR_USD,S5,True,1,2022-01-07T09:05:35.000000000Z,1.13136,1.13136,1.13136,1.13136
20591,EUR_USD,S5,True,2,2022-01-07T09:05:45.000000000Z,1.13132,1.13132,1.13131,1.13131
20642,EUR_USD,S5,True,1,2022-01-07T09:05:55.000000000Z,1.13135,1.13135,1.13135,1.13135
20678,EUR_USD,S5,True,6,2022-01-07T09:06:10.000000000Z,1.13125,1.13128,1.13125,1.13126
20715,EUR_USD,S5,True,1,2022-01-07T09:06:20.000000000Z,1.13114,1.13114,1.13114,1.13114
20732,EUR_USD,S5,True,5,2022-01-07T09:06:25.000000000Z,1.13115,1.13117,1.13115,1.13117
20748,EUR_USD,S5,True,3,2022-01-07T09:06:30.000000000Z,1.13118,1.13118,1.13117,1.13118
20801,EUR_USD,S5,True,1,2022-01-07T09:06:45.000000000Z,1.13127,1.13127,1.13127,1.13127
20837,EUR_USD,S5,True,7,2022-01-07T09:06:50.000000000Z,1.13126,1.13133,1.13126,1.13132
20875,EUR_USD,S5,True,3,2022-01-07T09:07:00.000000000Z,1.13133,1.13136,1.13133,1.13136
20926,EUR_USD,S5,True,2,2022-01-07T09:07:15.000000000Z,1.13135,1.13135,1.13134,1.13134
21028,EUR_USD,S5,True,5,2022-01-07T09:07:45.000000000Z,1.13127,1.13128,1.13124,1.13124
21075,EUR_USD,S5,True,1,2022-01-07T09:08:05.000000000Z,1.1312,1.1312,1.1312,1.1312
21133,EUR_USD,S5,True,2,2022-01-07T09:08:20.000000000Z,1.13114,1.13114,1.13112,1.13112
21164,EUR_USD,S5,True,2,2022-01-07T09:08:30.000000000Z,1.13114,1.13116,1.13114,1.13116
21200,EUR_USD,S5,True,1,2022-01-07T09:08:40.000000000Z,1.13114,1.13114,1.13114,1.13114
21299,EUR_USD,S5,True,4,2022-01-07T09:09:15.000000000Z,1.1312,1.13121,1.13118,1.13118
21348,EUR_USD,S5,True,5,2022-01-07T09:09:25.000000000Z,1.13119,1.1312,1.13116,1.13116
21399,EUR_USD,S5,True,1,2022-01-07T09:09:40.000000000Z,1.13114,1.13114,1.13114,1.13114
21418,EUR_USD,S5,True,2,2022-01-07T09:09:50.000000000Z,1.13116,1.13116,1.13115,1.13115
21484,EUR_USD,S5,True,7,2022-01-07T09:10:10.000000000Z,1.13119,1.13122,1.13119,1.13122
21500,EUR_USD,S5,True,2,2022-01-07T09:10:15.000000000Z,1.1312,1.1312,1.13119,1.13119
21518,EUR_USD,S5,True,4,2022-01-07T09:10:20.000000000Z,1.13121,1.13124,1.1312,1.13124
21588,EUR_USD,S5,True,4,2022-01-07T09:10:40.000000000Z,1.13131,1.13135,1.13131,1.13135
21602,EUR_USD,S5,True,8,2022-01-07T09:10:45.000000000Z,1.13134,1.13136,1.13133,1.13133
