,Unnamed: 0,Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close,Gains,Loss,Avg_Gain,Avg_Loss,RSI
356,17976,EUR_USD,S5,True,13,2022-01-10T07:42:20.000000000Z,1.13336,1.13336,1.13324,1.13324,0.0,0.0001100000000000545,2.4692458404254907e-05,3.0723713885907756e-05,44.56
357,18006,EUR_USD,S5,True,2,2022-01-10T07:42:30.000000000Z,1.13323,1.13323,1.13322,1.13322,0.0,0.00012999999999996348,1.9753966723403926e-05,5.05789711087189e-05,28.09
358,18063,EUR_USD,S5,True,2,2022-01-10T07:42:45.000000000Z,1.13328,1.13328,1.13326,1.13326,5.0000000000105516e-05,0.0,2.580317337874424e-05,4.046317688697512e-05,38.94
359,18100,EUR_USD,S5,True,8,2022-01-10T07:43:00.000000000Z,1.13329,1.13334,1.13329,1.13334,9.999999999843467e-06,0.0,2.2642538702964084e-05,3.23705415095801e-05,41.16
360,18114,EUR_USD,S5,True,4,2022-01-10T07:43:10.000000000Z,1.13336,1.13336,1.13332,1.13334,7.00000000000145e-05,0.0,3.211403096237417e-05,2.589643320766408e-05,55.36
361,18147,EUR_USD,S5,True,1,2022-01-10T07:43:20.000000000Z,1.13334,1.13334,1.13334,1.13334,0.0,1.999999999990898e-05,2.5691224769899337e-05,2.471714656611306e-05,50.97
362,18188,EUR_USD,S5,True,2,2022-01-10T07:43:30.000000000Z,1.13334,1.13335,1.13334,1.13335,0.0,0.0,2.055297981591947e-05,1.9773717252890448e-05,50.97
363,18203,EUR_USD,S5,True,4,2022-01-10T07:43:40.000000000Z,1.13334,1.13338,1.13334,1.13338,0.0,0.0,1.6442383852735577e-05,1.5818973802312357e-05,50.97
364,18268,EUR_USD,S5,True,2,2022-01-10T07:43:55.000000000Z,1.13339,1.13342,1.13339,1.13342,4.999999999988347e-05,0.0,2.3153907082165155e-05,1.2655179041849885e-05,64.66
365,18287,EUR_USD,S5,True,10,2022-01-10T07:44:05.000000000Z,1.1334,1.13349,1.13339,1.13348,1.0000000000065512e-05,0.0,2.0523125665745225e-05,1.0124143233479908e-05,66.97
366,18318,EUR_USD,S5,True,9,2022-01-10T07:44:10.000000000Z,1.13347,1.13347,1.13338,1.13338,7.00000000000145e-05,0.0,3.0418500532599078e-05,8.099314586783926e-06,78.97
367,18351,EUR_USD,S5,True,8,2022-01-10T07:44:25.000000000Z,1.13337,1.13338,1.13336,1.13336,0.0,9.999999999998899e-05,2.4334800426079263e-05,2.647945166942494e-05,47.89
368,18382,EUR_USD,S5,True,4,2022-01-10T07:44:30.000000000Z,1.13334,1.13334,1.1333,1.13332,0.0,2.999999999997449e-05,1.946784034086341e-05,2.718356133553485e-05,41.73
369,18428,EUR_USD,S5,True,2,2022-01-10T07:44:50.000000000Z,1.13338,1.13338,1.13336,1.13336,4.0000000000040004e-05,0.0,2.357427227269873e-05,2.1746849068427883e-05,52.02
370,18456,EUR_USD,S5,True,3,2022-01-10T07:45:00.000000000Z,1.13338,1.13341,1.13338,1.13341,0.0,0.0,1.8859417818158984e-05,1.7397479254742306e-05,52.02
371,18486,EUR_USD,S5,True,1,2022-01-10T07:45:10.000000000Z,1.13341,1.13341,1.13341,1.13341,2.999999999997449e-05,0.0,2.1087534254522085e-05,1.3917983403793845e-05,60.24
372,18500,EUR_USD,S5,True,9,2022-01-10T07:45:15.000000000Z,1.13342,1.13348,1.13342,1.13347,1.0000000000065512e-05,0.0,1.887002740363077e-05,1.1134386723035076e-05,62.89
373,18531,EUR_USD,S5,True,5,2022-01-10T07:45:20.000000000Z,1.13348,1.1335,1.13347,1.13348,5.999999999994898e-05,0.0,2.7096021922894414e-05,8.90750937842806e-06,75.26
374,18607,EUR_USD,S5,True,5,2022-01-10T07:45:50.000000000Z,1.13356,1.1336,1.13356,1.1336,7.999999999985796e-05,0.0,3.7676817538287125e-05,7.126007502742448e-06,84.09
375,18652,EUR_USD,S5,True,1,2022-01-10T07:46:05.000000000Z,1.1336,1.1336,1.1336,1.1336,4.0000000000040004e-05,0.0,3.81414540306377e-05,5.700806002193958e-06,87.0
376,18684,EUR_USD,S5,True,5,2022-01-10T07:46:10.000000000Z,1.13361,1.13361,1.13356,1.13356,1.0000000000065512e-05,0.0,3.251316322452326e-05,4.5606448017551665e-06,87.7
377,18764,EUR_USD,S5,True,4,2022-01-10T07:46:35.000000000Z,1.13355,1.13355,1.13351,1.13351,0.0,5.999999999994898e-05,2.6010530579618608e-05,1.564851584139393e-05,62.44
378,18878,EUR_USD,S5,True,3,2022-01-10T07:47:10.000000000Z,1.13351,1.13352,1.13351,1.13351,0.0,4.0000000000040004e-05,2.0808424463694886e-05,2.0518812673123145e-05,50.35
379,18937,EUR_USD,S5,True,6,2022-01-10T07:47:30.000000000Z,1.13346,1.13347,1.13346,1.13347,0.0,5.0000000000105516e-05,1.664673957095591e-05,2.6415050138519615e-05,38.66
380,18970,EUR_USD,S5,True,2,2022-01-10T07:47:40.000000000Z,1.13346,1.13347,1.13346,1.13347,0.0,0.0,1.3317391656764727e-05,2.113204011081569e-05,38.66
381,18987,EUR_USD,S5,True,3,2022-01-10T07:47:50.000000000Z,1.13348,1.1335,1.13348,1.13349,2.0000000000131024e-05,0.0,1.4653913325437986e-05,1.6905632088652552e-05,46.43
382,19052,EUR_USD,S5,True,2,2022-01-10T07:48:10.000000000Z,1.13338,1.13338,1.13338,1.13338,0.0,9.999999999998899e-05,1.1723130660350389e-05,3.3524505670919837e-05,25.91
383,19069,EUR_USD,S5,True,2,2022-01-10T07:48:15.000000000Z,1.13338,1.13339,1.13338,1.13339,0.0,0.0,9.378504528280312e-06,2.681960453673587e-05,25.91
384,19102,EUR_USD,S5,True,2,2022-01-10T07:48:20.000000000Z,1.13338,1.13338,1.13336,1.13336,0.0,0.0,7.502803622624249e-06,2.1455683629388694e-05,25.91
385,19165,EUR_USD,S5,True,8,2022-01-10T07:48:40.000000000Z,1.13335,1.13335,1.1333,1.13333,0.0,2.999999999997449e-05,6.0022428980994e-06,2.3164546903505854e-05,20.58
386,19198,EUR_USD,S5,True,1,2022-01-10T07:48:50.000000000Z,1.13332,1.13332,1.13332,1.13332,0.0,2.999999999997449e-05,4.80179431847952e-06,2.453163752279958e-05,16.37
387,19217,EUR_USD,S5,True,12,2022-01-10T07:49:00.000000000Z,1.1333,1.13331,1.13326,1.13326,0.0,2.0000000000131024e-05,3.841435454783616e-06,2.362531001826587e-05,13.99
388,19248,EUR_USD,S5,True,1,2022-01-10T07:49:05.000000000Z,1.13328,1.13328,1.13328,1.13328,0.0,1.999999999990898e-05,3.0731483638268927e-06,2.2900248014594492e-05,11.83
389,19312,EUR_USD,S5,True,3,2022-01-10T07:49:25.000000000Z,1.13328,1.13328,1.13327,1.13328,0.0,0.0,2.458518691061514e-06,1.8320198411675592e-05,11.83
390,19329,EUR_USD,S5,True,18,2022-01-10T07:49:35.000000000Z,1.1333,1.1334,1.1333,1.13334,1.999999999990898e-05,0.0,5.966814952831007e-06,1.4656158729340474e-05,28.93
391,19346,EUR_USD,S5,True,12,2022-01-10T07:49:40.000000000Z,1.13335,1.13335,1.13324,1.13324,5.0000000000105516e-05,0.0,1.477345196228591e-05,1.1724926983472379e-05,55.75
392,19377,EUR_USD,S5,True,2,2022-01-10T07:49:50.000000000Z,1.13328,1.13328,1.13326,1.13326,0.0,7.00000000000145e-05,1.1818761569828728e-05,2.3379941586780802e-05,33.58
393,19394,EUR_USD,S5,True,13,2022-01-10T07:49:55.000000000Z,1.13327,1.13334,1.13327,1.13333,0.0,1.0000000000065512e-05,9.455009255862983e-06,2.0703953269437743e-05,31.35
394,19411,EUR_USD,S5,True,5,2022-01-10T07:50:00.000000000Z,1.13332,1.13336,1.13332,1.13336,5.0000000000105516e-05,0.0,1.756400740471149e-05,1.6563162615550193e-05,51.47
395,19427,EUR_USD,S5,True,16,2022-01-10T07:50:05.000000000Z,1.13338,1.13338,1.13328,1.13334,5.999999999994898e-05,0.0,2.605120592375899e-05,1.3250530092440155e-05,66.29
396,19458,EUR_USD,S5,True,6,2022-01-10T07:50:10.000000000Z,1.13336,1.13336,1.1333,1.1333,0.0,2.0000000000131024e-05,2.084096473900719e-05,1.4600424073978329e-05,58.8
397,19507,EUR_USD,S5,True,1,2022-01-10T07:50:25.000000000Z,1.13321,1.13321,1.13321,1.13321,0.0,0.00014999999999987246,1.6672771791205752e-05,4.168033925915715e-05,28.57
398,19587,EUR_USD,S5,True,7,2022-01-10T07:50:55.000000000Z,1.1332,1.13322,1.13319,1.13319,0.0,1.0000000000065512e-05,1.3338217432964601e-05,3.534427140733882e-05,27.4
399,19617,EUR_USD,S5,True,3,2022-01-10T07:51:00.000000000Z,1.13317,1.13317,1.13316,1.13316,0.0,2.999999999997449e-05,1.067057394637168e-05,3.427541712586596e-05,23.74
400,19664,EUR_USD,S5,True,1,2022-01-10T07:51:15.000000000Z,1.13316,1.13316,1.13316,1.13316,0.0,1.0000000000065512e-05,8.536459157097344e-06,2.9420333700705868e-05,22.49
401,19710,EUR_USD,S5,True,3,2022-01-10T07:51:30.000000000Z,1.13318,1.13322,1.13318,1.13322,2.0000000000131024e-05,0.0,1.082916732570408e-05,2.3536266960564694e-05,31.51
402,19759,EUR_USD,S5,True,3,2022-01-10T07:51:45.000000000Z,1.13321,1.13322,1.13321,1.13321,2.999999999997449e-05,0.0,1.4663333860558164e-05,1.8829013568451754e-05,43.78
403,19847,EUR_USD,S5,True,7,2022-01-10T07:52:10.000000000Z,1.13326,1.13328,1.13324,1.13326,4.999999999988347e-05,0.0,2.1730667088423224e-05,1.5063210854761404e-05,59.06
404,19893,EUR_USD,S5,True,5,2022-01-10T07:52:25.000000000Z,1.13328,1.13328,1.13327,1.13328,2.0000000000131024e-05,0.0,2.1384533670764783e-05,1.2050568683809123e-05,63.96
405,19952,EUR_USD,S5,True,1,2022-01-10T07:52:45.000000000Z,1.13332,1.13332,1.13332,1.13332,4.0000000000040004e-05,0.0,2.510762693661983e-05,9.640454947047299e-06,72.26
406,20000,EUR_USD,S5,True,2,2022-01-10T07:53:05.000000000Z,1.13339,1.13341,1.13339,1.13341,6.999999999979245e-05,0.0,3.4086101549254356e-05,7.712363957637838e-06,81.55
407,20015,EUR_USD,S5,True,3,2022-01-10T07:53:10.000000000Z,1.1334,1.1334,1.13337,1.13337,1.0000000000065512e-05,0.0,2.9268881239416588e-05,6.1698911661102705e-06,82.59
408,20048,EUR_USD,S5,True,4,2022-01-10T07:53:20.000000000Z,1.13319,1.1332,1.13317,1.1332,0.0,0.00021000000000004349,2.341510499153327e-05,4.693591293289691e-05,33.28
409,20073,EUR_USD,S5,True,1,2022-01-10T07:53:25.000000000Z,1.13322,1.13322,1.13322,1.13322,2.999999999997449e-05,0.0,2.4732083993221513e-05,3.754873034631753e-05,39.71
410,20096,EUR_USD,S5,True,7,2022-01-10T07:53:40.000000000Z,1.13324,1.1333,1.13324,1.13327,2.0000000000131024e-05,0.0,2.3785667194603415e-05,3.0038984277054022e-05,44.19
411,20107,EUR_USD,S5,True,7,2022-01-10T07:53:45.000000000Z,1.13326,1.1333,1.13326,1.13329,1.999999999990898e-05,0.0,2.3028533755664528e-05,2.403118742164322e-05,48.93
412,20170,EUR_USD,S5,True,6,2022-01-10T07:54:00.000000000Z,1.13334,1.13334,1.13327,1.13327,8.000000000008001e-05,0.0,3.4422827004547624e-05,1.9224949937314574e-05,64.16
413,20233,EUR_USD,S5,True,1,2022-01-10T07:54:20.000000000Z,1.13326,1.13326,1.13326,1.13326,0.0,8.000000000008001e-05,2.7538261603638098e-05,3.137995994986766e-05,46.74
414,20280,EUR_USD,S5,True,9,2022-01-10T07:54:40.000000000Z,1.13327,1.1333,1.13324,1.1333,1.0000000000065512e-05,0.0,2.403060928292358e-05,2.510396795989413e-05,48.91
415,20322,EUR_USD,S5,True,4,2022-01-10T07:54:55.000000000Z,1.13333,1.13333,1.13329,1.13329,5.999999999994898e-05,0.0,3.122448742632866e-05,2.0083174367915303e-05,60.86
416,20372,EUR_USD,S5,True,9,2022-01-10T07:55:10.000000000Z,1.13326,1.1333,1.13326,1.13329,0.0,7.00000000000145e-05,2.497958994106293e-05,3.0066539494335144e-05,45.38
417,20407,EUR_USD,S5,True,16,2022-01-10T07:55:20.000000000Z,1.1333,1.1334,1.1333,1.13336,4.0000000000040004e-05,0.0,2.7983671952858342e-05,2.4053231595468116e-05,53.78
418,20437,EUR_USD,S5,True,4,2022-01-10T07:55:25.000000000Z,1.13338,1.13338,1.13332,1.13332,8.000000000008001e-05,0.0,3.838693756230267e-05,1.9242585276374494e-05,66.61
419,20455,EUR_USD,S5,True,8,2022-01-10T07:55:35.000000000Z,1.13331,1.13331,1.13326,1.13326,0.0,7.00000000000145e-05,3.0709550049842134e-05,2.9394068221102494e-05,51.09
420,20514,EUR_USD,S5,True,1,2022-01-10T07:55:50.000000000Z,1.13332,1.13332,1.13332,1.13332,1.0000000000065512e-05,0.0,2.656764003988681e-05,2.3515254576881996e-05,53.05
421,20547,EUR_USD,S5,True,1,2022-01-10T07:56:00.000000000Z,1.13334,1.13334,1.13334,1.13334,1.999999999990898e-05,0.0,2.5254112031891243e-05,1.8812203661505597e-05,57.31
422,20594,EUR_USD,S5,True,7,2022-01-10T07:56:15.000000000Z,1.13335,1.13338,1.13335,1.13338,1.0000000000065512e-05,0.0,2.2203289625526098e-05,1.5049762929204478e-05,59.6
423,20625,EUR_USD,S5,True,2,2022-01-10T07:56:25.000000000Z,1.13337,1.13338,1.13337,1.13338,1.999999999990898e-05,0.0,2.1762631700402673e-05,1.2039810343363582e-05,64.38
424,20674,EUR_USD,S5,True,3,2022-01-10T07:56:45.000000000Z,1.1333,1.13331,1.1333,1.1333,0.0,7.00000000000145e-05,1.741010536032214e-05,2.3631848274693765e-05,42.42
425,20722,EUR_USD,S5,True,2,2022-01-10T07:57:00.000000000Z,1.13326,1.13328,1.13326,1.13328,0.0,4.0000000000040004e-05,1.3928084288257712e-05,2.690547861976301e-05,34.11
426,20738,EUR_USD,S5,True,14,2022-01-10T07:57:05.000000000Z,1.13325,1.13325,1.13319,1.13325,0.0,9.999999999843467e-06,1.114246743060617e-05,2.3524382895779103e-05,32.14
427,20782,EUR_USD,S5,True,3,2022-01-10T07:57:20.000000000Z,1.13328,1.13328,1.13327,1.13328,2.999999999997449e-05,0.0,1.4913973944479835e-05,1.8819506316623282e-05,44.21
428,20824,EUR_USD,S5,True,18,2022-01-10T07:57:35.000000000Z,1.13326,1.13326,1.13307,1.13307,0.0,2.0000000000131024e-05,1.1931179155583868e-05,1.9055605053324832e-05,38.5
429,20844,EUR_USD,S5,True,3,2022-01-10T07:57:45.000000000Z,1.13306,1.13306,1.13304,1.13304,0.0,0.00019999999999997797,9.544943324467095e-06,5.524448404265545e-05,14.73
430,20857,EUR_USD,S5,True,7,2022-01-10T07:57:50.000000000Z,1.13305,1.13305,1.13298,1.13298,0.0,1.0000000000065512e-05,7.635954659573677e-06,4.6195587234137464e-05,14.18
431,20884,EUR_USD,S5,True,5,2022-01-10T07:58:00.000000000Z,1.13298,1.13298,1.13294,1.13294,0.0,6.999999999979245e-05,6.108763727658942e-06,5.0956469787268465e-05,10.7
432,20898,EUR_USD,S5,True,16,2022-01-10T07:58:05.000000000Z,1.13292,1.13294,1.13292,1.13294,0.0,6.000000000017103e-05,4.887010982127153e-06,5.2765175829848986e-05,8.48
433,20938,EUR_USD,S5,True,5,2022-01-10T07:58:20.000000000Z,1.13286,1.13286,1.1328,1.13281,0.0,5.999999999994898e-05,3.9096087857017226e-06,5.421214066386898e-05,6.73
434,20952,EUR_USD,S5,True,30,2022-01-10T07:58:25.000000000Z,1.1328,1.13281,1.13273,1.13274,0.0,5.999999999994898e-05,3.127687028561378e-06,5.536971253108498e-05,5.35
435,20980,EUR_USD,S5,True,10,2022-01-10T07:58:35.000000000Z,1.13281,1.13281,1.13278,1.13278,1.0000000000065512e-05,0.0,4.502149622862205e-06,4.429577002486799e-05,9.23
436,20995,EUR_USD,S5,True,11,2022-01-10T07:58:40.000000000Z,1.13279,1.13286,1.13279,1.13285,0.0,2.0000000000131024e-05,3.6017196982897643e-06,3.9436616019920594e-05,8.37
437,21059,EUR_USD,S5,True,4,2022-01-10T07:59:05.000000000Z,1.13274,1.13278,1.13274,1.13277,0.0,4.999999999988347e-05,2.8813757586318116e-06,4.154929281591317e-05,6.49
438,21088,EUR_USD,S5,True,19,2022-01-10T07:59:15.000000000Z,1.13282,1.1329,1.1328,1.1329,7.999999999985796e-05,0.0,1.8305100606877042e-05,3.3239434252730534e-05,35.51
439,21206,EUR_USD,S5,True,3,2022-01-10T07:59:55.000000000Z,1.13292,1.13292,1.1329,1.13291,9.999999999998899e-05,0.0,3.464408048549943e-05,2.6591547402184426e-05,56.58
440,21219,EUR_USD,S5,True,23,2022-01-10T08:00:00.000000000Z,1.13293,1.13296,1.13288,1.13291,1.0000000000065512e-05,0.0,2.9715264388412648e-05,2.127323792174754e-05,58.28
441,21231,EUR_USD,S5,True,22,2022-01-10T08:00:05.000000000Z,1.1329,1.13291,1.13274,1.13274,0.0,2.999999999997449e-05,2.377221151073012e-05,2.301859033739293e-05,50.81
442,21247,EUR_USD,S5,True,14,2022-01-10T08:00:10.000000000Z,1.13276,1.13276,1.13268,1.1327,0.0,0.000140000000000029,1.9017769208584094e-05,4.6414872269920146e-05,29.06
443,21260,EUR_USD,S5,True,13,2022-01-10T08:00:15.000000000Z,1.1327,1.13272,1.13264,1.13264,0.0,5.999999999994898e-05,1.5214215366867274e-05,4.9131897815925914e-05,23.64
444,21290,EUR_USD,S5,True,7,2022-01-10T08:00:25.000000000Z,1.13274,1.13283,1.13274,1.13283,4.0000000000040004e-05,0.0,2.017137229350182e-05,3.9305518252740734e-05,33.91
445,21305,EUR_USD,S5,True,17,2022-01-10T08:00:30.000000000Z,1.13282,1.13293,1.1328,1.13291,7.999999999985796e-05,0.0,3.2137097834773046e-05,3.144441460219259e-05,50.54
446,21320,EUR_USD,S5,True,3,2022-01-10T08:00:35.000000000Z,1.13288,1.13291,1.13288,1.13291,6.000000000017103e-05,0.0,3.7709678267852644e-05,2.5155531681754073e-05,59.98
447,21335,EUR_USD,S5,True,5,2022-01-10T08:00:40.000000000Z,1.1329,1.1329,1.13287,1.13287,1.999999999990898e-05,0.0,3.416774261426391e-05,2.012442534540326e-05,62.93
448,21350,EUR_USD,S5,True,2,2022-01-10T08:00:45.000000000Z,1.13286,1.13286,1.13286,1.13286,0.0,4.0000000000040004e-05,2.733419409141113e-05,2.409954027633061e-05,53.14
449,21365,EUR_USD,S5,True,17,2022-01-10T08:00:50.000000000Z,1.13288,1.13291,1.13278,1.13278,2.0000000000131024e-05,0.0,2.5867355273155108e-05,1.9279632221064488e-05,57.3
450,21395,EUR_USD,S5,True,2,2022-01-10T08:00:55.000000000Z,1.13276,1.13278,1.13276,1.13278,0.0,0.00012000000000012001,2.0693884218524087e-05,3.942370577687559e-05,34.42
451,21425,EUR_USD,S5,True,28,2022-01-10T08:01:10.000000000Z,1.13276,1.13292,1.13276,1.1329,0.0,0.0,1.6555107374819268e-05,3.153896462150047e-05,34.42
452,21441,EUR_USD,S5,True,13,2022-01-10T08:01:15.000000000Z,1.13288,1.13297,1.13288,1.13297,0.00012000000000012001,0.0,3.724408589987942e-05,2.5231171697200375e-05,59.61
453,21456,EUR_USD,S5,True,15,2022-01-10T08:01:20.000000000Z,1.133,1.13303,1.13293,1.13294,0.00011999999999989797,0.0,5.379526871988312e-05,2.01849373577603e-05,72.72
454,21481,EUR_USD,S5,True,7,2022-01-10T08:01:30.000000000Z,1.13308,1.13308,1.13304,1.13306,8.000000000008001e-05,0.0,5.9036214975922496e-05,1.614794988620824e-05,78.52
455,21528,EUR_USD,S5,True,10,2022-01-10T08:01:45.000000000Z,1.13304,1.13304,1.13298,1.13301,0.0,4.0000000000040004e-05,4.7228971980738e-05,2.0918359908974594e-05,69.3
456,21541,EUR_USD,S5,True,8,2022-01-10T08:01:50.000000000Z,1.13302,1.13306,1.13302,1.13306,0.0,2.0000000000131024e-05,3.77831775845904e-05,2.073468792720588e-05,64.57
457,21619,EUR_USD,S5,True,5,2022-01-10T08:02:15.000000000Z,1.13288,1.13293,1.13288,1.13292,0.0,0.00013999999999980695,3.022654206767232e-05,4.458775034172609e-05,40.4
458,21649,EUR_USD,S5,True,5,2022-01-10T08:02:25.000000000Z,1.1329,1.13298,1.1329,1.13298,1.999999999990898e-05,0.0,2.818123365411965e-05,3.567020027338087e-05,44.14
459,21695,EUR_USD,S5,True,1,2022-01-10T08:02:35.000000000Z,1.13282,1.13282,1.13282,1.13282,0.0,8.000000000008001e-05,2.2544986923295718e-05,4.45361602187207e-05,33.61
460,21713,EUR_USD,S5,True,2,2022-01-10T08:02:45.000000000Z,1.13282,1.13282,1.13281,1.13281,0.0,0.0,1.8035989538636574e-05,3.562892817497656e-05,33.61
461,21744,EUR_USD,S5,True,4,2022-01-10T08:02:55.000000000Z,1.13286,1.13287,1.13286,1.13287,4.0000000000040004e-05,0.0,2.242879163091726e-05,2.8503142539981247e-05,44.04
462,21760,EUR_USD,S5,True,2,2022-01-10T08:03:00.000000000Z,1.13288,1.13288,1.13287,1.13287,2.0000000000131024e-05,0.0,2.1943033304760015e-05,2.2802514031984996e-05,49.04
463,21806,EUR_USD,S5,True,4,2022-01-10T08:03:10.000000000Z,1.13286,1.13287,1.13285,1.13285,0.0,2.0000000000131024e-05,1.7554426643808012e-05,2.2242011225614203e-05,44.11
464,21836,EUR_USD,S5,True,14,2022-01-10T08:03:20.000000000Z,1.13286,1.13292,1.13286,1.13288,0.0,0.0,1.404354131504641e-05,1.7793608980491364e-05,44.11
465,21853,EUR_USD,S5,True,6,2022-01-10T08:03:30.000000000Z,1.13286,1.13286,1.1328,1.1328,0.0,0.0,1.1234833052037127e-05,1.4234887184393092e-05,44.11
466,21885,EUR_USD,S5,True,7,2022-01-10T08:03:40.000000000Z,1.13274,1.13279,1.13274,1.13279,0.0,0.00011999999999989797,8.987866441629702e-06,3.5387909747494065e-05,20.25
467,21900,EUR_USD,S5,True,3,2022-01-10T08:03:45.000000000Z,1.13278,1.13278,1.13276,1.13278,3.999999999981796e-05,0.0,1.5190293153267353e-05,2.831032779799525e-05,34.92
468,21947,EUR_USD,S5,True,12,2022-01-10T08:04:00.000000000Z,1.13284,1.13287,1.13282,1.13283,6.000000000017103e-05,0.0,2.415223452264809e-05,2.26482622383962e-05,51.61
469,21961,EUR_USD,S5,True,7,2022-01-10T08:04:05.000000000Z,1.13282,1.13286,1.13282,1.13284,0.0,2.0000000000131024e-05,1.932178761811847e-05,2.2118609790743166e-05,46.63
470,21977,EUR_USD,S5,True,13,2022-01-10T08:04:10.000000000Z,1.13283,1.13287,1.13282,1.13287,1.0000000000065512e-05,0.0,1.745743009450788e-05,1.7694887832594532e-05,49.66
471,21993,EUR_USD,S5,True,2,2022-01-10T08:04:15.000000000Z,1.13288,1.1329,1.13288,1.1329,5.0000000000105516e-05,0.0,2.3965944075627405e-05,1.4155910266075626e-05,62.87
472,22020,EUR_USD,S5,True,4,2022-01-10T08:04:25.000000000Z,1.13286,1.13286,1.13285,1.13285,0.0,2.0000000000131024e-05,1.9172755260501924e-05,1.5324728212886704e-05,55.58
473,22033,EUR_USD,S5,True,2,2022-01-10T08:04:30.000000000Z,1.13286,1.13288,1.13286,1.13288,0.0,0.0,1.533820420840154e-05,1.2259782570309364e-05,55.58
474,22050,EUR_USD,S5,True,7,2022-01-10T08:04:35.000000000Z,1.13286,1.13291,1.13286,1.1329,0.0,0.0,1.2270563366721232e-05,9.807826056247491e-06,55.58
475,22079,EUR_USD,S5,True,6,2022-01-10T08:04:40.000000000Z,1.1329,1.1329,1.13283,1.13283,4.0000000000040004e-05,0.0,1.7816450693384983e-05,7.846260844997993e-06,69.43
476,22110,EUR_USD,S5,True,2,2022-01-10T08:04:55.000000000Z,1.13284,1.13284,1.13282,1.13282,0.0,5.999999999994898e-05,1.4253160554707987e-05,1.827700867598819e-05,43.82
477,22120,EUR_USD,S5,True,7,2022-01-10T08:05:00.000000000Z,1.13282,1.13284,1.13282,1.13282,0.0,2.0000000000131024e-05,1.140252844376639e-05,1.8621606940816755e-05,37.98
478,22136,EUR_USD,S5,True,11,2022-01-10T08:05:05.000000000Z,1.13283,1.13288,1.13283,1.13286,1.0000000000065512e-05,0.0,1.1122022755026214e-05,1.4897285552653404e-05,42.75
479,22213,EUR_USD,S5,True,3,2022-01-10T08:05:30.000000000Z,1.13292,1.13292,1.1329,1.1329,8.999999999992347e-05,0.0,2.6897618204005667e-05,1.1917828442122722e-05,69.3
480,22229,EUR_USD,S5,True,19,2022-01-10T08:05:35.000000000Z,1.1329,1.13292,1.13282,1.13282,0.0,1.999999999990898e-05,2.1518094563204533e-05,1.3534262753679975e-05,61.39
481,22263,EUR_USD,S5,True,8,2022-01-10T08:05:45.000000000Z,1.13282,1.13286,1.13278,1.13286,0.0,8.000000000008001e-05,1.7214475650563626e-05,2.682741020295998e-05,39.09
482,22358,EUR_USD,S5,True,3,2022-01-10T08:06:15.000000000Z,1.13265,1.13266,1.13265,1.13266,0.0,0.00017000000000000348,1.3771580520450901e-05,5.546192816236868e-05,19.89
483,22390,EUR_USD,S5,True,18,2022-01-10T08:06:25.000000000Z,1.13238,1.13242,1.13236,1.13236,0.0,0.00026999999999999247,1.1017264416360721e-05,9.836954252989344e-05,10.07
484,22420,EUR_USD,S5,True,11,2022-01-10T08:06:35.000000000Z,1.1323,1.13236,1.1323,1.13232,0.0,7.999999999985796e-05,8.813811533088576e-06,9.469563402388634e-05,8.51
485,22433,EUR_USD,S5,True,11,2022-01-10T08:06:40.000000000Z,1.13234,1.13234,1.13226,1.13226,3.999999999981796e-05,0.0,1.5051049226434454e-05,7.575650721910908e-05,16.57
486,22496,EUR_USD,S5,True,10,2022-01-10T08:07:00.000000000Z,1.13243,1.13247,1.13241,1.13247,9.000000000014552e-05,0.0,3.0040839381176667e-05,6.0605205775287265e-05,33.14
487,22525,EUR_USD,S5,True,11,2022-01-10T08:07:10.000000000Z,1.13254,1.13257,1.13253,1.13257,0.0001100000000000545,0.0,4.603267150495224e-05,4.8484164620229813e-05,48.7
488,22557,EUR_USD,S5,True,7,2022-01-10T08:07:15.000000000Z,1.13258,1.13262,1.13258,1.13259,3.999999999981796e-05,0.0,4.482613720392538e-05,3.878733169618385e-05,53.61
489,22571,EUR_USD,S5,True,2,2022-01-10T08:07:25.000000000Z,1.1326,1.13262,1.1326,1.13262,2.0000000000131024e-05,0.0,3.986090976316651e-05,3.102986535694708e-05,56.23
490,22602,EUR_USD,S5,True,6,2022-01-10T08:07:35.000000000Z,1.13264,1.13266,1.13263,1.13264,4.0000000000040004e-05,0.0,3.9888727810541206e-05,2.4823892285557666e-05,61.64
491,22633,EUR_USD,S5,True,7,2022-01-10T08:07:45.000000000Z,1.13267,1.13274,1.13267,1.13274,2.999999999997449e-05,0.0,3.7910982248427866e-05,1.9859113828446134e-05,65.62
492,22647,EUR_USD,S5,True,8,2022-01-10T08:07:50.000000000Z,1.13273,1.13275,1.13268,1.13268,5.999999999994898e-05,0.0,4.232878579873209e-05,1.5887291062756906e-05,72.71
493,22673,EUR_USD,S5,True,1,2022-01-10T08:07:55.000000000Z,1.13266,1.13266,1.13266,1.13266,0.0,7.00000000000145e-05,3.386302863898567e-05,2.6709832850208427e-05,55.9
494,22704,EUR_USD,S5,True,2,2022-01-10T08:08:10.000000000Z,1.13268,1.13268,1.13268,1.13268,1.999999999990898e-05,0.0,3.109042291117033e-05,2.136786628016674e-05,59.27
