,Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close
9188,EUR_USD,S5,False,8,2022-01-06T08:52:05.000000000Z,1.12931,1.12938,1.12931,1.12937
9190,EUR_USD,S5,False,9,2022-01-06T08:52:05.000000000Z,1.12931,1.12938,1.12931,1.12938
9192,EUR_USD,S5,False,16,2022-01-06T08:52:05.000000000Z,1.12931,1.12938,1.12931,1.12934
9193,EUR_USD,S5,False,17,2022-01-06T08:52:05.000000000Z,1.12931,1.12938,1.12931,1.12933
9194,EUR_USD,S5,False,18,2022-01-06T08:52:05.000000000Z,1.12931,1.12938,1.12931,1.12936
9199,EUR_USD,S5,False,1,2022-01-06T08:52:10.000000000Z,1.12934,1.12934,1.12934,1.12934
9200,EUR_USD,S5,False,5,2022-01-06T08:52:10.000000000Z,1.12934,1.12934,1.12927,1.12927
9201,EUR_USD,S5,False,6,2022-01-06T08:52:10.000000000Z,1.12934,1.12934,1.12926,1.12926
9204,EUR_USD,S5,False,9,2022-01-06T08:52:10.000000000Z,1.12934,1.12934,1.12924,1.12928
9210,EUR_USD,S5,False,11,2022-01-06T08:52:10.000000000Z,1.12934,1.12934,1.12924,1.12928
9214,EUR_USD,S5,True,11,2022-01-06T08:52:10.000000000Z,1.12934,1.12934,1.12924,1.12928
9215,EUR_USD,S5,False,1,2022-01-06T08:52:15.000000000Z,1.1293,1.1293,1.1293,1.1293
9223,EUR_USD,S5,False,3,2022-01-06T08:52:15.000000000Z,1.1293,1.12932,1.1293,1.12932
9224,EUR_USD,S5,False,6,2022-01-06T08:52:15.000000000Z,1.1293,1.12936,1.1293,1.12936
9225,EUR_USD,S5,False,10,2022-01-06T08:52:15.000000000Z,1.1293,1.12938,1.1293,1.12937
9228,EUR_USD,S5,True,10,2022-01-06T08:52:15.000000000Z,1.1293,1.12938,1.1293,1.12937
9229,EUR_USD,S5,False,1,2022-01-06T08:52:20.000000000Z,1.12938,1.12938,1.12938,1.12938
9234,EUR_USD,S5,False,2,2022-01-06T08:52:20.000000000Z,1.12938,1.12938,1.12937,1.12937
9240,EUR_USD,S5,False,4,2022-01-06T08:52:20.000000000Z,1.12938,1.12938,1.12936,1.12937
9242,EUR_USD,S5,False,6,2022-01-06T08:52:20.000000000Z,1.12938,1.12938,1.12934,1.12934
9244,EUR_USD,S5,True,6,2022-01-06T08:52:20.000000000Z,1.12938,1.12938,1.12934,1.12934
9247,EUR_USD,S5,False,2,2022-01-06T08:52:25.000000000Z,1.12933,1.12934,1.12933,1.12934
9248,EUR_USD,S5,False,3,2022-01-06T08:52:25.000000000Z,1.12933,1.12934,1.12932,1.12932
9249,EUR_USD,S5,False,4,2022-01-06T08:52:25.000000000Z,1.12933,1.12934,1.12932,1.12934
9261,EUR_USD,S5,True,4,2022-01-06T08:52:25.000000000Z,1.12933,1.12934,1.12932,1.12934
9262,EUR_USD,S5,False,3,2022-01-06T08:52:30.000000000Z,1.12933,1.12934,1.12932,1.12932
9265,EUR_USD,S5,False,4,2022-01-06T08:52:30.000000000Z,1.12933,1.12934,1.12931,1.12931
9266,EUR_USD,S5,False,8,2022-01-06T08:52:30.000000000Z,1.12933,1.12934,1.12929,1.12929
9271,EUR_USD,S5,False,10,2022-01-06T08:52:30.000000000Z,1.12933,1.12934,1.12929,1.12932
9278,EUR_USD,S5,False,2,2022-01-06T08:52:35.000000000Z,1.12933,1.12933,1.12932,1.12932
9281,EUR_USD,S5,False,4,2022-01-06T08:52:35.000000000Z,1.12933,1.12933,1.12932,1.12932
9286,EUR_USD,S5,False,7,2022-01-06T08:52:35.000000000Z,1.12933,1.12933,1.1293,1.1293
9289,EUR_USD,S5,False,13,2022-01-06T08:52:35.000000000Z,1.12933,1.12933,1.1293,1.1293
9294,EUR_USD,S5,False,1,2022-01-06T08:52:40.000000000Z,1.12932,1.12932,1.12932,1.12932
9295,EUR_USD,S5,False,2,2022-01-06T08:52:40.000000000Z,1.12932,1.12934,1.12932,1.12934
9301,EUR_USD,S5,False,9,2022-01-06T08:52:40.000000000Z,1.12932,1.12936,1.12932,1.12934
9325,EUR_USD,S5,True,7,2022-01-06T08:52:45.000000000Z,1.12935,1.12938,1.12935,1.12938
9327,EUR_USD,S5,False,4,2022-01-06T08:52:50.000000000Z,1.12937,1.12938,1.12937,1.12938
9328,EUR_USD,S5,False,2,2022-01-06T08:52:50.000000000Z,1.12937,1.12938,1.12937,1.12938
9331,EUR_USD,S5,False,6,2022-01-06T08:52:50.000000000Z,1.12937,1.12942,1.12937,1.12942
9353,EUR_USD,S5,False,2,2022-01-06T08:52:55.000000000Z,1.12944,1.12944,1.12942,1.12942
9364,EUR_USD,S5,False,1,2022-01-06T08:53:00.000000000Z,1.12941,1.12941,1.12941,1.12941
9367,EUR_USD,S5,False,5,2022-01-06T08:53:00.000000000Z,1.12941,1.12941,1.12939,1.12941
9370,EUR_USD,S5,False,6,2022-01-06T08:53:00.000000000Z,1.12941,1.12942,1.12939,1.12942
9371,EUR_USD,S5,False,8,2022-01-06T08:53:00.000000000Z,1.12941,1.12942,1.12939,1.1294
9383,EUR_USD,S5,False,1,2022-01-06T08:53:05.000000000Z,1.12938,1.12938,1.12938,1.12938
9385,EUR_USD,S5,False,2,2022-01-06T08:53:05.000000000Z,1.12938,1.1294,1.12938,1.1294
9386,EUR_USD,S5,False,3,2022-01-06T08:53:05.000000000Z,1.12938,1.1294,1.12938,1.12938
9389,EUR_USD,S5,False,7,2022-01-06T08:53:05.000000000Z,1.12938,1.1294,1.12936,1.12938
9396,EUR_USD,S5,False,1,2022-01-06T08:53:10.000000000Z,1.12937,1.12937,1.12937,1.12937
9398,EUR_USD,S5,False,3,2022-01-06T08:53:10.000000000Z,1.12937,1.12937,1.12934,1.12934
9399,EUR_USD,S5,False,6,2022-01-06T08:53:10.000000000Z,1.12937,1.12937,1.12933,1.12933
9400,EUR_USD,S5,False,7,2022-01-06T08:53:10.000000000Z,1.12937,1.12937,1.12933,1.12934
9403,EUR_USD,S5,False,9,2022-01-06T08:53:10.000000000Z,1.12937,1.12937,1.12933,1.12937
9404,EUR_USD,S5,False,10,2022-01-06T08:53:10.000000000Z,1.12937,1.12938,1.12933,1.12938
9405,EUR_USD,S5,False,13,2022-01-06T08:53:10.000000000Z,1.12937,1.12938,1.12933,1.12937
9411,EUR_USD,S5,False,1,2022-01-06T08:53:15.000000000Z,1.12936,1.12936,1.12936,1.12936
9431,EUR_USD,S5,False,2,2022-01-06T08:53:20.000000000Z,1.12934,1.12934,1.12932,1.12932
9437,EUR_USD,S5,False,3,2022-01-06T08:53:20.000000000Z,1.12934,1.12934,1.12931,1.12931
9439,EUR_USD,S5,False,5,2022-01-06T08:53:20.000000000Z,1.12934,1.12934,1.12928,1.12928
9458,EUR_USD,S5,True,2,2022-01-06T08:53:25.000000000Z,1.12927,1.12928,1.12927,1.12928
9461,EUR_USD,S5,False,2,2022-01-06T08:53:30.000000000Z,1.1293,1.1293,1.12928,1.12928
9469,EUR_USD,S5,False,3,2022-01-06T08:53:30.000000000Z,1.1293,1.1293,1.12926,1.12926
9474,EUR_USD,S5,False,4,2022-01-06T08:53:30.000000000Z,1.1293,1.1293,1.12926,1.12928
9475,EUR_USD,S5,True,4,2022-01-06T08:53:30.000000000Z,1.1293,1.1293,1.12926,1.12928
9478,EUR_USD,S5,False,1,2022-01-06T08:53:35.000000000Z,1.12926,1.12926,1.12926,1.12926
9491,EUR_USD,S5,False,6,2022-01-06T08:53:35.000000000Z,1.12926,1.12926,1.12924,1.12924
9492,EUR_USD,S5,True,6,2022-01-06T08:53:35.000000000Z,1.12926,1.12926,1.12924,1.12924
9495,EUR_USD,S5,False,1,2022-01-06T08:53:40.000000000Z,1.12926,1.12926,1.12926,1.12926
9513,EUR_USD,S5,False,1,2022-01-06T08:53:45.000000000Z,1.12924,1.12924,1.12924,1.12924
9543,EUR_USD,S5,False,1,2022-01-06T08:53:50.000000000Z,1.12926,1.12926,1.12926,1.12926
9544,EUR_USD,S5,True,1,2022-01-06T08:53:50.000000000Z,1.12926,1.12926,1.12926,1.12926
9547,EUR_USD,S5,False,3,2022-01-06T08:53:55.000000000Z,1.12925,1.12929,1.12925,1.12929
9575,EUR_USD,S5,False,1,2022-01-06T08:54:00.000000000Z,1.12928,1.12928,1.12928,1.12928
9580,EUR_USD,S5,False,3,2022-01-06T08:54:05.000000000Z,1.12926,1.12926,1.12924,1.12926
9581,EUR_USD,S5,False,4,2022-01-06T08:54:05.000000000Z,1.12926,1.12926,1.12924,1.12924
9601,EUR_USD,S5,False,1,2022-01-06T08:54:10.000000000Z,1.12923,1.12923,1.12923,1.12923
9604,EUR_USD,S5,False,3,2022-01-06T08:54:10.000000000Z,1.12923,1.12923,1.12921,1.12922
9607,EUR_USD,S5,False,5,2022-01-06T08:54:10.000000000Z,1.12923,1.12925,1.12921,1.12925
9628,EUR_USD,S5,True,5,2022-01-06T08:54:10.000000000Z,1.12923,1.12925,1.12921,1.12925
9655,EUR_USD,S5,False,3,2022-01-06T08:54:25.000000000Z,1.12924,1.12924,1.12924,1.12924
9656,EUR_USD,S5,False,5,2022-01-06T08:54:25.000000000Z,1.12924,1.12924,1.12922,1.12924
9678,EUR_USD,S5,True,5,2022-01-06T08:54:25.000000000Z,1.12924,1.12924,1.12922,1.12924
9682,EUR_USD,S5,False,4,2022-01-06T08:54:35.000000000Z,1.12924,1.12924,1.12921,1.12921
9697,EUR_USD,S5,True,4,2022-01-06T08:54:35.000000000Z,1.12924,1.12924,1.12921,1.12921
9699,EUR_USD,S5,False,9,2022-01-06T08:54:40.000000000Z,1.12919,1.1292,1.12914,1.12914
9700,EUR_USD,S5,False,3,2022-01-06T08:54:40.000000000Z,1.12919,1.1292,1.12919,1.12919
9710,EUR_USD,S5,False,13,2022-01-06T08:54:40.000000000Z,1.12919,1.1292,1.12912,1.12914
9715,EUR_USD,S5,False,1,2022-01-06T08:54:45.000000000Z,1.12912,1.12912,1.12912,1.12912
9716,EUR_USD,S5,False,2,2022-01-06T08:54:45.000000000Z,1.12912,1.12914,1.12912,1.12914
9718,EUR_USD,S5,False,4,2022-01-06T08:54:45.000000000Z,1.12912,1.12914,1.12912,1.12914
9721,EUR_USD,S5,False,5,2022-01-06T08:54:45.000000000Z,1.12912,1.12914,1.12912,1.12914
9744,EUR_USD,S5,True,5,2022-01-06T08:54:45.000000000Z,1.12912,1.12914,1.12912,1.12914
9755,EUR_USD,S5,False,2,2022-01-06T08:54:55.000000000Z,1.12916,1.12918,1.12916,1.12918
9761,EUR_USD,S5,True,4,2022-01-06T08:54:55.000000000Z,1.12916,1.12918,1.12915,1.12915
9764,EUR_USD,S5,False,6,2022-01-06T08:55:00.000000000Z,1.12914,1.12914,1.12912,1.12913
9767,EUR_USD,S5,False,7,2022-01-06T08:55:00.000000000Z,1.12914,1.12914,1.12912,1.12914
9768,EUR_USD,S5,False,8,2022-01-06T08:55:00.000000000Z,1.12914,1.12914,1.12912,1.12913
9769,EUR_USD,S5,False,10,2022-01-06T08:55:00.000000000Z,1.12914,1.12914,1.12912,1.12913
9771,EUR_USD,S5,False,11,2022-01-06T08:55:00.000000000Z,1.12914,1.12914,1.12912,1.12912
9772,EUR_USD,S5,False,13,2022-01-06T08:55:00.000000000Z,1.12914,1.12914,1.12909,1.12909
9773,EUR_USD,S5,False,21,2022-01-06T08:55:00.000000000Z,1.12914,1.12914,1.12902,1.12903
9774,EUR_USD,S5,False,22,2022-01-06T08:55:00.000000000Z,1.12914,1.12914,1.12902,1.12902
9777,EUR_USD,S5,False,26,2022-01-06T08:55:00.000000000Z,1.12914,1.12914,1.12902,1.12908
9778,EUR_USD,S5,True,26,2022-01-06T08:55:00.000000000Z,1.12914,1.12914,1.12902,1.12908
9781,EUR_USD,S5,False,2,2022-01-06T08:55:05.000000000Z,1.12906,1.12906,1.12906,1.12906
9787,EUR_USD,S5,False,3,2022-01-06T08:55:05.000000000Z,1.12906,1.12908,1.12906,1.12908
9807,EUR_USD,S5,False,1,2022-01-06T08:55:10.000000000Z,1.12906,1.12906,1.12906,1.12906
9812,EUR_USD,S5,True,1,2022-01-06T08:55:10.000000000Z,1.12906,1.12906,1.12906,1.12906
9815,EUR_USD,S5,False,1,2022-01-06T08:55:15.000000000Z,1.12908,1.12908,1.12908,1.12908
9818,EUR_USD,S5,False,5,2022-01-06T08:55:15.000000000Z,1.12908,1.12908,1.12906,1.12907
9833,EUR_USD,S5,False,1,2022-01-06T08:55:20.000000000Z,1.12908,1.12908,1.12908,1.12908
9835,EUR_USD,S5,False,2,2022-01-06T08:55:20.000000000Z,1.12908,1.12908,1.12907,1.12907
9840,EUR_USD,S5,False,8,2022-01-06T08:55:20.000000000Z,1.12908,1.12908,1.12906,1.12907
9842,EUR_USD,S5,False,9,2022-01-06T08:55:20.000000000Z,1.12908,1.12908,1.12906,1.12908
9854,EUR_USD,S5,False,2,2022-01-06T08:55:25.000000000Z,1.12906,1.12908,1.12906,1.12908
9877,EUR_USD,S5,True,2,2022-01-06T08:55:25.000000000Z,1.12906,1.12908,1.12906,1.12908
9882,EUR_USD,S5,False,2,2022-01-06T08:55:35.000000000Z,1.1291,1.1291,1.1291,1.1291
9883,EUR_USD,S5,False,7,2022-01-06T08:55:35.000000000Z,1.1291,1.12917,1.1291,1.12917
9884,EUR_USD,S5,False,8,2022-01-06T08:55:35.000000000Z,1.1291,1.12918,1.1291,1.12918
9893,EUR_USD,S5,False,10,2022-01-06T08:55:35.000000000Z,1.1291,1.12921,1.1291,1.12921
9894,EUR_USD,S5,False,11,2022-01-06T08:55:35.000000000Z,1.1291,1.12922,1.1291,1.12922
9905,EUR_USD,S5,False,3,2022-01-06T08:55:40.000000000Z,1.12924,1.12926,1.12924,1.12926
9922,EUR_USD,S5,False,2,2022-01-06T08:55:45.000000000Z,1.12925,1.12925,1.12924,1.12924
9928,EUR_USD,S5,True,2,2022-01-06T08:55:45.000000000Z,1.12925,1.12925,1.12924,1.12924
9930,EUR_USD,S5,False,1,2022-01-06T08:55:50.000000000Z,1.12926,1.12926,1.12926,1.12926
9931,EUR_USD,S5,False,3,2022-01-06T08:55:50.000000000Z,1.12926,1.12928,1.12926,1.12928
9948,EUR_USD,S5,False,3,2022-01-06T08:55:55.000000000Z,1.12927,1.12928,1.12927,1.12927
9949,EUR_USD,S5,False,4,2022-01-06T08:55:55.000000000Z,1.12927,1.12928,1.12927,1.12928
9954,EUR_USD,S5,False,5,2022-01-06T08:55:55.000000000Z,1.12927,1.12928,1.12927,1.12927
9957,EUR_USD,S5,False,8,2022-01-06T08:55:55.000000000Z,1.12927,1.12932,1.12927,1.12932
9960,EUR_USD,S5,False,9,2022-01-06T08:55:55.000000000Z,1.12927,1.12933,1.12927,1.12933
9962,EUR_USD,S5,True,9,2022-01-06T08:55:55.000000000Z,1.12927,1.12933,1.12927,1.12933
9964,EUR_USD,S5,False,1,2022-01-06T08:56:00.000000000Z,1.12932,1.12932,1.12932,1.12932
9977,EUR_USD,S5,True,1,2022-01-06T08:56:00.000000000Z,1.12932,1.12932,1.12932,1.12932
9978,EUR_USD,S5,False,1,2022-01-06T08:56:05.000000000Z,1.12934,1.12934,1.12934,1.12934
9980,EUR_USD,S5,False,2,2022-01-06T08:56:05.000000000Z,1.12934,1.12934,1.12932,1.12932
9982,EUR_USD,S5,False,3,2022-01-06T08:56:05.000000000Z,1.12934,1.12934,1.12932,1.12934
9987,EUR_USD,S5,False,4,2022-01-06T08:56:05.000000000Z,1.12934,1.12934,1.12932,1.12932
9989,EUR_USD,S5,False,6,2022-01-06T08:56:05.000000000Z,1.12934,1.12934,1.12929,1.12929
9990,EUR_USD,S5,False,8,2022-01-06T08:56:05.000000000Z,1.12934,1.12934,1.12929,1.12931
9992,EUR_USD,S5,True,8,2022-01-06T08:56:05.000000000Z,1.12934,1.12934,1.12929,1.12931
9995,EUR_USD,S5,False,2,2022-01-06T08:56:10.000000000Z,1.1293,1.1293,1.12928,1.12928
10000,EUR_USD,S5,False,3,2022-01-06T08:56:10.000000000Z,1.1293,1.1293,1.12928,1.1293
10001,EUR_USD,S5,False,4,2022-01-06T08:56:10.000000000Z,1.1293,1.1293,1.12928,1.12928
10005,EUR_USD,S5,False,7,2022-01-06T08:56:10.000000000Z,1.1293,1.12932,1.12928,1.12928
10006,EUR_USD,S5,False,8,2022-01-06T08:56:10.000000000Z,1.1293,1.12932,1.12926,1.12926
10020,EUR_USD,S5,False,3,2022-01-06T08:56:15.000000000Z,1.12924,1.12924,1.12922,1.12922
10042,EUR_USD,S5,True,3,2022-01-06T08:56:15.000000000Z,1.12924,1.12924,1.12922,1.12922
10045,EUR_USD,S5,False,1,2022-01-06T08:56:25.000000000Z,1.12923,1.12923,1.12923,1.12923
10046,EUR_USD,S5,False,3,2022-01-06T08:56:25.000000000Z,1.12923,1.12924,1.12923,1.12923
10055,EUR_USD,S5,False,4,2022-01-06T08:56:25.000000000Z,1.12923,1.12924,1.12923,1.12924
10071,EUR_USD,S5,False,2,2022-01-06T08:56:30.000000000Z,1.12923,1.12923,1.12922,1.12922
10082,EUR_USD,S5,False,1,2022-01-06T08:56:35.000000000Z,1.1292,1.1292,1.1292,1.1292
10083,EUR_USD,S5,False,2,2022-01-06T08:56:35.000000000Z,1.1292,1.12922,1.1292,1.12922
10089,EUR_USD,S5,False,3,2022-01-06T08:56:35.000000000Z,1.1292,1.12922,1.1292,1.1292
10090,EUR_USD,S5,False,4,2022-01-06T08:56:35.000000000Z,1.1292,1.12922,1.1292,1.12921
10103,EUR_USD,S5,False,2,2022-01-06T08:56:40.000000000Z,1.12919,1.12919,1.12918,1.12918
10105,EUR_USD,S5,False,3,2022-01-06T08:56:40.000000000Z,1.12919,1.12919,1.12916,1.12916
10119,EUR_USD,S5,False,1,2022-01-06T08:56:45.000000000Z,1.12912,1.12912,1.12912,1.12912
10121,EUR_USD,S5,False,2,2022-01-06T08:56:45.000000000Z,1.12912,1.12914,1.12912,1.12914
10122,EUR_USD,S5,False,3,2022-01-06T08:56:45.000000000Z,1.12912,1.12914,1.12912,1.12913
10130,EUR_USD,S5,True,3,2022-01-06T08:56:45.000000000Z,1.12912,1.12914,1.12912,1.12913
10132,EUR_USD,S5,False,1,2022-01-06T08:56:50.000000000Z,1.12912,1.12912,1.12912,1.12912
10145,EUR_USD,S5,False,4,2022-01-06T08:56:50.000000000Z,1.12912,1.12912,1.12908,1.12908
10147,EUR_USD,S5,False,1,2022-01-06T08:56:55.000000000Z,1.1291,1.1291,1.1291,1.1291
10153,EUR_USD,S5,False,2,2022-01-06T08:56:55.000000000Z,1.1291,1.1291,1.12908,1.12908
10163,EUR_USD,S5,True,2,2022-01-06T08:56:55.000000000Z,1.1291,1.1291,1.12908,1.12908
10164,EUR_USD,S5,False,1,2022-01-06T08:57:00.000000000Z,1.1291,1.1291,1.1291,1.1291
10173,EUR_USD,S5,False,2,2022-01-06T08:57:00.000000000Z,1.1291,1.12912,1.1291,1.12912
10175,EUR_USD,S5,False,4,2022-01-06T08:57:00.000000000Z,1.1291,1.12912,1.12908,1.12908
10178,EUR_USD,S5,False,5,2022-01-06T08:57:00.000000000Z,1.1291,1.12912,1.12906,1.12906
10187,EUR_USD,S5,False,1,2022-01-06T08:57:05.000000000Z,1.12908,1.12908,1.12908,1.12908
10199,EUR_USD,S5,False,1,2022-01-06T08:57:10.000000000Z,1.12906,1.12906,1.12906,1.12906
10200,EUR_USD,S5,False,5,2022-01-06T08:57:10.000000000Z,1.12906,1.12906,1.12902,1.12903
10201,EUR_USD,S5,False,6,2022-01-06T08:57:10.000000000Z,1.12906,1.12906,1.12901,1.12901
10205,EUR_USD,S5,False,7,2022-01-06T08:57:10.000000000Z,1.12906,1.12906,1.12901,1.12903
10210,EUR_USD,S5,False,8,2022-01-06T08:57:10.000000000Z,1.12906,1.12906,1.12901,1.12902
10212,EUR_USD,S5,True,8,2022-01-06T08:57:10.000000000Z,1.12906,1.12906,1.12901,1.12902
10215,EUR_USD,S5,False,5,2022-01-06T08:57:15.000000000Z,1.12903,1.1291,1.12903,1.1291
10216,EUR_USD,S5,False,6,2022-01-06T08:57:15.000000000Z,1.12903,1.1291,1.12903,1.12908
10220,EUR_USD,S5,False,7,2022-01-06T08:57:15.000000000Z,1.12903,1.1291,1.12903,1.1291
10224,EUR_USD,S5,False,8,2022-01-06T08:57:15.000000000Z,1.12903,1.1291,1.12903,1.12908
10244,EUR_USD,S5,True,8,2022-01-06T08:57:15.000000000Z,1.12903,1.1291,1.12903,1.12908
10249,EUR_USD,S5,False,1,2022-01-06T08:57:25.000000000Z,1.1291,1.1291,1.1291,1.1291
10252,EUR_USD,S5,False,2,2022-01-06T08:57:25.000000000Z,1.1291,1.12912,1.1291,1.12912
10258,EUR_USD,S5,False,4,2022-01-06T08:57:25.000000000Z,1.1291,1.12912,1.12908,1.12908
10259,EUR_USD,S5,False,5,2022-01-06T08:57:25.000000000Z,1.1291,1.12912,1.12906,1.12906
10267,EUR_USD,S5,False,2,2022-01-06T08:57:30.000000000Z,1.12905,1.12905,1.12904,1.12904
10268,EUR_USD,S5,False,3,2022-01-06T08:57:30.000000000Z,1.12905,1.12905,1.12902,1.12902
10284,EUR_USD,S5,False,1,2022-01-06T08:57:35.000000000Z,1.12903,1.12903,1.12903,1.12903
10287,EUR_USD,S5,False,4,2022-01-06T08:57:35.000000000Z,1.12903,1.12903,1.12898,1.12898
10298,EUR_USD,S5,False,2,2022-01-06T08:57:40.000000000Z,1.12896,1.12896,1.12895,1.12895
10306,EUR_USD,S5,False,5,2022-01-06T08:57:40.000000000Z,1.12896,1.12896,1.12894,1.12896
10307,EUR_USD,S5,False,6,2022-01-06T08:57:40.000000000Z,1.12896,1.12898,1.12894,1.12898
10312,EUR_USD,S5,True,6,2022-01-06T08:57:40.000000000Z,1.12896,1.12898,1.12894,1.12898
10315,EUR_USD,S5,False,2,2022-01-06T08:57:45.000000000Z,1.12896,1.12896,1.12894,1.12894
10325,EUR_USD,S5,False,3,2022-01-06T08:57:45.000000000Z,1.12896,1.12896,1.12892,1.12892
10326,EUR_USD,S5,False,4,2022-01-06T08:57:45.000000000Z,1.12896,1.12896,1.1289,1.1289
10327,EUR_USD,S5,False,8,2022-01-06T08:57:45.000000000Z,1.12896,1.12896,1.1289,1.12894
10328,EUR_USD,S5,False,11,2022-01-06T08:57:45.000000000Z,1.12896,1.12896,1.1289,1.12893
10329,EUR_USD,S5,True,11,2022-01-06T08:57:45.000000000Z,1.12896,1.12896,1.1289,1.12893
10331,EUR_USD,S5,False,3,2022-01-06T08:57:50.000000000Z,1.12892,1.12892,1.1289,1.1289
10332,EUR_USD,S5,False,2,2022-01-06T08:57:50.000000000Z,1.12892,1.12892,1.1289,1.1289
10333,EUR_USD,S5,False,5,2022-01-06T08:57:50.000000000Z,1.12892,1.12892,1.1289,1.1289
10338,EUR_USD,S5,False,7,2022-01-06T08:57:50.000000000Z,1.12892,1.12892,1.1289,1.12892
10351,EUR_USD,S5,False,1,2022-01-06T08:57:55.000000000Z,1.12894,1.12894,1.12894,1.12894
10352,EUR_USD,S5,False,5,2022-01-06T08:57:55.000000000Z,1.12894,1.12898,1.12894,1.12898
10360,EUR_USD,S5,False,9,2022-01-06T08:57:55.000000000Z,1.12894,1.12904,1.12894,1.12904
10361,EUR_USD,S5,False,11,2022-01-06T08:57:55.000000000Z,1.12894,1.12904,1.12894,1.12901
10363,EUR_USD,S5,True,13,2022-01-06T08:57:55.000000000Z,1.12894,1.12904,1.12894,1.129
10366,EUR_USD,S5,False,3,2022-01-06T08:58:00.000000000Z,1.12899,1.129,1.12898,1.12898
10372,EUR_USD,S5,False,4,2022-01-06T08:58:00.000000000Z,1.12899,1.129,1.12897,1.12897
10373,EUR_USD,S5,False,5,2022-01-06T08:58:00.000000000Z,1.12899,1.129,1.12897,1.12898
10380,EUR_USD,S5,True,5,2022-01-06T08:58:00.000000000Z,1.12899,1.129,1.12897,1.12898
10383,EUR_USD,S5,False,1,2022-01-06T08:58:05.000000000Z,1.12896,1.12896,1.12896,1.12896
10385,EUR_USD,S5,False,2,2022-01-06T08:58:05.000000000Z,1.12896,1.12898,1.12896,1.12898
10389,EUR_USD,S5,False,5,2022-01-06T08:58:05.000000000Z,1.12896,1.12902,1.12896,1.129
10401,EUR_USD,S5,False,1,2022-01-06T08:58:10.000000000Z,1.12902,1.12902,1.12902,1.12902
10404,EUR_USD,S5,False,3,2022-01-06T08:58:10.000000000Z,1.12902,1.12904,1.12902,1.12904
10412,EUR_USD,S5,False,4,2022-01-06T08:58:10.000000000Z,1.12902,1.12904,1.12902,1.12902
10427,EUR_USD,S5,False,1,2022-01-06T08:58:15.000000000Z,1.12904,1.12904,1.12904,1.12904
10438,EUR_USD,S5,False,2,2022-01-06T08:58:20.000000000Z,1.12902,1.12902,1.12901,1.12901
10439,EUR_USD,S5,False,3,2022-01-06T08:58:20.000000000Z,1.12902,1.12902,1.12898,1.12898
10444,EUR_USD,S5,False,1,2022-01-06T08:58:25.000000000Z,1.129,1.129,1.129,1.129
10445,EUR_USD,S5,False,2,2022-01-06T08:58:25.000000000Z,1.129,1.129,1.12899,1.12899
10451,EUR_USD,S5,False,5,2022-01-06T08:58:25.000000000Z,1.129,1.12902,1.12899,1.12902
10458,EUR_USD,S5,True,5,2022-01-06T08:58:25.000000000Z,1.129,1.12902,1.12899,1.12902
10461,EUR_USD,S5,False,2,2022-01-06T08:58:30.000000000Z,1.129,1.129,1.129,1.129
10463,EUR_USD,S5,False,3,2022-01-06T08:58:30.000000000Z,1.129,1.12902,1.129,1.12902
10466,EUR_USD,S5,False,4,2022-01-06T08:58:30.000000000Z,1.129,1.12902,1.129,1.129
10478,EUR_USD,S5,False,2,2022-01-06T08:58:35.000000000Z,1.12901,1.12901,1.129,1.129
10482,EUR_USD,S5,False,3,2022-01-06T08:58:35.000000000Z,1.12901,1.12901,1.129,1.12901
10486,EUR_USD,S5,False,4,2022-01-06T08:58:35.000000000Z,1.12901,1.12903,1.129,1.12903
10508,EUR_USD,S5,True,4,2022-01-06T08:58:35.000000000Z,1.12901,1.12903,1.129,1.12903
10511,EUR_USD,S5,False,1,2022-01-06T08:58:45.000000000Z,1.12902,1.12902,1.12902,1.12902
10537,EUR_USD,S5,False,2,2022-01-06T08:58:50.000000000Z,1.129,1.129,1.12898,1.12898
10557,EUR_USD,S5,True,2,2022-01-06T08:58:50.000000000Z,1.129,1.129,1.12898,1.12898
10576,EUR_USD,S5,False,9,2022-01-06T08:59:05.000000000Z,1.129,1.12912,1.129,1.12912
10579,EUR_USD,S5,False,10,2022-01-06T08:59:05.000000000Z,1.129,1.12913,1.129,1.12913
10588,EUR_USD,S5,False,11,2022-01-06T08:59:05.000000000Z,1.129,1.12913,1.129,1.12912
10589,EUR_USD,S5,False,13,2022-01-06T08:59:05.000000000Z,1.129,1.12913,1.129,1.12912
10592,EUR_USD,S5,False,2,2022-01-06T08:59:10.000000000Z,1.1291,1.1291,1.12909,1.12909
10596,EUR_USD,S5,False,3,2022-01-06T08:59:10.000000000Z,1.1291,1.1291,1.12909,1.1291
10606,EUR_USD,S5,True,3,2022-01-06T08:59:10.000000000Z,1.1291,1.1291,1.12909,1.1291
10609,EUR_USD,S5,False,11,2022-01-06T08:59:15.000000000Z,1.12911,1.12914,1.12909,1.12914
10614,EUR_USD,S5,False,12,2022-01-06T08:59:15.000000000Z,1.12911,1.12916,1.12909,1.12916
10615,EUR_USD,S5,False,13,2022-01-06T08:59:15.000000000Z,1.12911,1.12918,1.12909,1.12918
10619,EUR_USD,S5,False,14,2022-01-06T08:59:15.000000000Z,1.12911,1.12919,1.12909,1.12919
10621,EUR_USD,S5,False,15,2022-01-06T08:59:15.000000000Z,1.12911,1.12919,1.12909,1.12917
