,Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close
13332,EUR_USD,S5,True,7,2022-01-10T07:18:20.000000000Z,1.13346,1.13346,1.13338,1.13338
13434,EUR_USD,S5,True,2,2022-01-10T07:18:50.000000000Z,1.13326,1.13328,1.13326,1.13328
13464,EUR_USD,S5,True,5,2022-01-10T07:19:00.000000000Z,1.1333,1.13332,1.1333,1.1333
13497,EUR_USD,S5,True,2,2022-01-10T07:19:10.000000000Z,1.13332,1.13332,1.1333,1.1333
13531,EUR_USD,S5,True,2,2022-01-10T07:19:25.000000000Z,1.1333,1.13331,1.1333,1.13331
13547,EUR_USD,S5,True,7,2022-01-10T07:19:30.000000000Z,1.13332,1.13338,1.13332,1.13338
13611,EUR_USD,S5,True,1,2022-01-10T07:19:45.000000000Z,1.13338,1.13338,1.13338,1.13338
13660,EUR_USD,S5,True,5,2022-01-10T07:20:00.000000000Z,1.13336,1.13336,1.1333,1.1333
13693,EUR_USD,S5,True,1,2022-01-10T07:20:10.000000000Z,1.13332,1.13332,1.13332,1.13332
13808,EUR_USD,S5,True,1,2022-01-10T07:20:45.000000000Z,1.13324,1.13324,1.13324,1.13324
13874,EUR_USD,S5,True,5,2022-01-10T07:21:05.000000000Z,1.13322,1.13322,1.13318,1.13319
13893,EUR_USD,S5,True,3,2022-01-10T07:21:15.000000000Z,1.13318,1.13318,1.13316,1.13317
13927,EUR_USD,S5,True,2,2022-01-10T07:21:25.000000000Z,1.13318,1.13318,1.13318,1.13318
13974,EUR_USD,S5,True,4,2022-01-10T07:21:35.000000000Z,1.13312,1.13314,1.13312,1.13314
14008,EUR_USD,S5,True,5,2022-01-10T07:21:50.000000000Z,1.13322,1.13322,1.13317,1.1332
14058,EUR_USD,S5,True,8,2022-01-10T07:22:00.000000000Z,1.1332,1.13321,1.13318,1.13318
14075,EUR_USD,S5,True,4,2022-01-10T07:22:10.000000000Z,1.13316,1.13316,1.13312,1.13312
14141,EUR_USD,S5,True,1,2022-01-10T07:22:30.000000000Z,1.13316,1.13316,1.13316,1.13316
14173,EUR_USD,S5,True,1,2022-01-10T07:22:35.000000000Z,1.13315,1.13315,1.13315,1.13315
14191,EUR_USD,S5,True,4,2022-01-10T07:22:45.000000000Z,1.13314,1.13318,1.13314,1.13318
14224,EUR_USD,S5,True,2,2022-01-10T07:22:55.000000000Z,1.13324,1.13324,1.13323,1.13323
14259,EUR_USD,S5,True,4,2022-01-10T07:23:05.000000000Z,1.1333,1.13334,1.1333,1.13332
14274,EUR_USD,S5,True,2,2022-01-10T07:23:10.000000000Z,1.13334,1.13334,1.13332,1.13332
14290,EUR_USD,S5,True,7,2022-01-10T07:23:15.000000000Z,1.13334,1.13336,1.13332,1.13334
14307,EUR_USD,S5,True,5,2022-01-10T07:23:20.000000000Z,1.13336,1.13341,1.13336,1.1334
14387,EUR_USD,S5,True,2,2022-01-10T07:23:40.000000000Z,1.13338,1.13338,1.13336,1.13336
14422,EUR_USD,S5,True,12,2022-01-10T07:23:55.000000000Z,1.13338,1.13338,1.1333,1.13338
14438,EUR_USD,S5,True,13,2022-01-10T07:24:00.000000000Z,1.13336,1.13336,1.13327,1.13327
14486,EUR_USD,S5,True,3,2022-01-10T07:24:10.000000000Z,1.13326,1.13326,1.13322,1.13322
14519,EUR_USD,S5,True,2,2022-01-10T07:24:25.000000000Z,1.1332,1.1332,1.13318,1.13318
14551,EUR_USD,S5,True,4,2022-01-10T07:24:30.000000000Z,1.13316,1.13316,1.13313,1.13316
14638,EUR_USD,S5,True,8,2022-01-10T07:25:00.000000000Z,1.1331,1.1331,1.13307,1.13308
14782,EUR_USD,S5,True,6,2022-01-10T07:25:45.000000000Z,1.1329,1.13297,1.1329,1.13297
14800,EUR_USD,S5,True,17,2022-01-10T07:25:50.000000000Z,1.13296,1.133,1.1329,1.1329
14833,EUR_USD,S5,True,5,2022-01-10T07:26:00.000000000Z,1.13294,1.13298,1.13294,1.13296
14881,EUR_USD,S5,True,17,2022-01-10T07:26:10.000000000Z,1.13296,1.13304,1.13296,1.13302
14913,EUR_USD,S5,True,2,2022-01-10T07:26:20.000000000Z,1.133,1.13302,1.133,1.13302
14947,EUR_USD,S5,True,6,2022-01-10T07:26:30.000000000Z,1.13303,1.13308,1.13303,1.13308
14995,EUR_USD,S5,True,1,2022-01-10T07:26:45.000000000Z,1.1331,1.1331,1.1331,1.1331
15013,EUR_USD,S5,True,2,2022-01-10T07:26:55.000000000Z,1.13309,1.13309,1.13308,1.13308
15064,EUR_USD,S5,True,7,2022-01-10T07:27:15.000000000Z,1.1331,1.13318,1.1331,1.13317
15094,EUR_USD,S5,True,10,2022-01-10T07:27:20.000000000Z,1.13316,1.13316,1.13312,1.13314
15136,EUR_USD,S5,True,2,2022-01-10T07:27:40.000000000Z,1.1331,1.13312,1.1331,1.13312
15180,EUR_USD,S5,True,2,2022-01-10T07:27:50.000000000Z,1.13316,1.13318,1.13316,1.13318
15230,EUR_USD,S5,True,1,2022-01-10T07:28:05.000000000Z,1.13318,1.13318,1.13318,1.13318
15262,EUR_USD,S5,True,1,2022-01-10T07:28:15.000000000Z,1.13318,1.13318,1.13318,1.13318
15359,EUR_USD,S5,True,9,2022-01-10T07:28:45.000000000Z,1.13324,1.13332,1.13324,1.13326
15389,EUR_USD,S5,True,3,2022-01-10T07:28:55.000000000Z,1.13325,1.13328,1.13325,1.13328
15455,EUR_USD,S5,True,3,2022-01-10T07:29:20.000000000Z,1.13324,1.13328,1.13324,1.13328
15486,EUR_USD,S5,True,3,2022-01-10T07:29:25.000000000Z,1.13326,1.13327,1.13326,1.13326
15519,EUR_USD,S5,True,3,2022-01-10T07:29:35.000000000Z,1.13328,1.13328,1.13326,1.13328
15535,EUR_USD,S5,True,7,2022-01-10T07:29:45.000000000Z,1.13326,1.13334,1.13326,1.13334
15568,EUR_USD,S5,True,3,2022-01-10T07:29:55.000000000Z,1.13336,1.13336,1.13334,1.13334
15616,EUR_USD,S5,True,2,2022-01-10T07:30:05.000000000Z,1.13337,1.13337,1.13336,1.13336
15667,EUR_USD,S5,True,11,2022-01-10T07:30:25.000000000Z,1.1334,1.1334,1.13327,1.13327
15715,EUR_USD,S5,True,6,2022-01-10T07:30:40.000000000Z,1.13327,1.13327,1.13326,1.13326
15747,EUR_USD,S5,True,4,2022-01-10T07:30:50.000000000Z,1.13326,1.13326,1.13323,1.13323
15813,EUR_USD,S5,True,6,2022-01-10T07:31:10.000000000Z,1.1333,1.13334,1.1333,1.13334
15831,EUR_USD,S5,True,12,2022-01-10T07:31:15.000000000Z,1.13335,1.13335,1.13322,1.13322
15863,EUR_USD,S5,True,7,2022-01-10T07:31:20.000000000Z,1.13324,1.13328,1.13324,1.13326
15930,EUR_USD,S5,True,2,2022-01-10T07:31:40.000000000Z,1.1333,1.1333,1.13328,1.13328
15948,EUR_USD,S5,True,12,2022-01-10T07:31:50.000000000Z,1.13326,1.13326,1.13322,1.13324
15996,EUR_USD,S5,True,3,2022-01-10T07:32:00.000000000Z,1.1332,1.1332,1.1332,1.1332
16028,EUR_USD,S5,True,1,2022-01-10T07:32:15.000000000Z,1.13317,1.13317,1.13317,1.13317
16093,EUR_USD,S5,True,3,2022-01-10T07:32:30.000000000Z,1.13314,1.13318,1.13314,1.13318
16140,EUR_USD,S5,True,1,2022-01-10T07:32:45.000000000Z,1.13318,1.13318,1.13318,1.13318
16159,EUR_USD,S5,True,1,2022-01-10T07:32:55.000000000Z,1.13316,1.13316,1.13316,1.13316
16190,EUR_USD,S5,True,18,2022-01-10T07:33:00.000000000Z,1.13317,1.1332,1.13312,1.13312
16224,EUR_USD,S5,True,6,2022-01-10T07:33:15.000000000Z,1.13314,1.13318,1.13314,1.13316
16254,EUR_USD,S5,True,2,2022-01-10T07:33:25.000000000Z,1.13316,1.13318,1.13316,1.13318
16268,EUR_USD,S5,True,14,2022-01-10T07:33:30.000000000Z,1.13318,1.13324,1.13318,1.13324
16287,EUR_USD,S5,True,18,2022-01-10T07:33:35.000000000Z,1.13322,1.13328,1.13319,1.13326
16302,EUR_USD,S5,True,8,2022-01-10T07:33:40.000000000Z,1.13327,1.13334,1.13327,1.1333
16320,EUR_USD,S5,True,12,2022-01-10T07:33:45.000000000Z,1.13332,1.13338,1.13327,1.13328
16337,EUR_USD,S5,True,4,2022-01-10T07:33:50.000000000Z,1.13326,1.13326,1.13322,1.13322
16373,EUR_USD,S5,True,9,2022-01-10T07:34:00.000000000Z,1.1332,1.1332,1.13312,1.13313
16405,EUR_USD,S5,True,1,2022-01-10T07:34:05.000000000Z,1.13312,1.13312,1.13312,1.13312
16438,EUR_USD,S5,True,2,2022-01-10T07:34:15.000000000Z,1.13313,1.13313,1.13312,1.13312
16556,EUR_USD,S5,True,1,2022-01-10T07:34:55.000000000Z,1.13322,1.13322,1.13322,1.13322
16604,EUR_USD,S5,True,5,2022-01-10T07:35:05.000000000Z,1.13332,1.13337,1.13332,1.13336
16653,EUR_USD,S5,True,2,2022-01-10T07:35:20.000000000Z,1.1334,1.13342,1.1334,1.13342
16686,EUR_USD,S5,True,8,2022-01-10T07:35:35.000000000Z,1.13334,1.13334,1.13327,1.13327
16733,EUR_USD,S5,True,2,2022-01-10T07:35:45.000000000Z,1.13327,1.13328,1.13327,1.13328
16750,EUR_USD,S5,True,5,2022-01-10T07:35:55.000000000Z,1.1333,1.13333,1.13328,1.13333
16786,EUR_USD,S5,True,4,2022-01-10T07:36:05.000000000Z,1.1333,1.1333,1.13324,1.13324
16801,EUR_USD,S5,True,1,2022-01-10T07:36:10.000000000Z,1.13324,1.13324,1.13324,1.13324
16865,EUR_USD,S5,True,3,2022-01-10T07:36:25.000000000Z,1.13321,1.13321,1.13318,1.13318
16896,EUR_USD,S5,True,2,2022-01-10T07:36:35.000000000Z,1.1332,1.13322,1.1332,1.13322
16947,EUR_USD,S5,True,5,2022-01-10T07:36:55.000000000Z,1.13322,1.13322,1.13318,1.13322
17032,EUR_USD,S5,True,1,2022-01-10T07:37:20.000000000Z,1.1332,1.1332,1.1332,1.1332
17047,EUR_USD,S5,True,13,2022-01-10T07:37:25.000000000Z,1.13321,1.13321,1.13317,1.13321
17079,EUR_USD,S5,True,1,2022-01-10T07:37:30.000000000Z,1.13322,1.13322,1.13322,1.13322
17143,EUR_USD,S5,True,1,2022-01-10T07:37:55.000000000Z,1.13324,1.13324,1.13324,1.13324
17175,EUR_USD,S5,True,2,2022-01-10T07:38:05.000000000Z,1.13326,1.13326,1.13324,1.13324
17209,EUR_USD,S5,True,1,2022-01-10T07:38:10.000000000Z,1.13322,1.13322,1.13322,1.13322
17274,EUR_USD,S5,True,7,2022-01-10T07:38:30.000000000Z,1.1333,1.1333,1.13326,1.13326
17461,EUR_USD,S5,True,1,2022-01-10T07:39:30.000000000Z,1.13321,1.13321,1.13321,1.13321
17491,EUR_USD,S5,True,1,2022-01-10T07:39:40.000000000Z,1.13322,1.13322,1.13322,1.13322
17589,EUR_USD,S5,True,2,2022-01-10T07:40:15.000000000Z,1.13327,1.13327,1.13326,1.13326
17622,EUR_USD,S5,True,2,2022-01-10T07:40:25.000000000Z,1.13327,1.13327,1.13326,1.13326
17655,EUR_USD,S5,True,10,2022-01-10T07:40:35.000000000Z,1.13334,1.13334,1.13327,1.1333
17671,EUR_USD,S5,True,5,2022-01-10T07:40:40.000000000Z,1.13331,1.13337,1.13331,1.13336
17703,EUR_USD,S5,True,7,2022-01-10T07:40:45.000000000Z,1.13337,1.1334,1.13336,1.1334
17736,EUR_USD,S5,True,1,2022-01-10T07:41:00.000000000Z,1.13341,1.13341,1.13341,1.13341
17800,EUR_USD,S5,True,4,2022-01-10T07:41:20.000000000Z,1.13342,1.13347,1.13342,1.13347
17881,EUR_USD,S5,True,8,2022-01-10T07:41:50.000000000Z,1.1335,1.1335,1.13345,1.13345
17895,EUR_USD,S5,True,16,2022-01-10T07:41:55.000000000Z,1.13347,1.13352,1.13347,1.1335
17976,EUR_USD,S5,True,13,2022-01-10T07:42:20.000000000Z,1.13336,1.13336,1.13324,1.13324
18006,EUR_USD,S5,True,2,2022-01-10T07:42:30.000000000Z,1.13323,1.13323,1.13322,1.13322
18063,EUR_USD,S5,True,2,2022-01-10T07:42:45.000000000Z,1.13328,1.13328,1.13326,1.13326
18100,EUR_USD,S5,True,8,2022-01-10T07:43:00.000000000Z,1.13329,1.13334,1.13329,1.13334
18114,EUR_USD,S5,True,4,2022-01-10T07:43:10.000000000Z,1.13336,1.13336,1.13332,1.13334
18147,EUR_USD,S5,True,1,2022-01-10T07:43:20.000000000Z,1.13334,1.13334,1.13334,1.13334
18188,EUR_USD,S5,True,2,2022-01-10T07:43:30.000000000Z,1.13334,1.13335,1.13334,1.13335
18203,EUR_USD,S5,True,4,2022-01-10T07:43:40.000000000Z,1.13334,1.13338,1.13334,1.13338
18268,EUR_USD,S5,True,2,2022-01-10T07:43:55.000000000Z,1.13339,1.13342,1.13339,1.13342
18287,EUR_USD,S5,True,10,2022-01-10T07:44:05.000000000Z,1.1334,1.13349,1.13339,1.13348
18318,EUR_USD,S5,True,9,2022-01-10T07:44:10.000000000Z,1.13347,1.13347,1.13338,1.13338
18351,EUR_USD,S5,True,8,2022-01-10T07:44:25.000000000Z,1.13337,1.13338,1.13336,1.13336
18382,EUR_USD,S5,True,4,2022-01-10T07:44:30.000000000Z,1.13334,1.13334,1.1333,1.13332
18428,EUR_USD,S5,True,2,2022-01-10T07:44:50.000000000Z,1.13338,1.13338,1.13336,1.13336
18456,EUR_USD,S5,True,3,2022-01-10T07:45:00.000000000Z,1.13338,1.13341,1.13338,1.13341
18486,EUR_USD,S5,True,1,2022-01-10T07:45:10.000000000Z,1.13341,1.13341,1.13341,1.13341
18500,EUR_USD,S5,True,9,2022-01-10T07:45:15.000000000Z,1.13342,1.13348,1.13342,1.13347
18531,EUR_USD,S5,True,5,2022-01-10T07:45:20.000000000Z,1.13348,1.1335,1.13347,1.13348
18607,EUR_USD,S5,True,5,2022-01-10T07:45:50.000000000Z,1.13356,1.1336,1.13356,1.1336
18652,EUR_USD,S5,True,1,2022-01-10T07:46:05.000000000Z,1.1336,1.1336,1.1336,1.1336
18684,EUR_USD,S5,True,5,2022-01-10T07:46:10.000000000Z,1.13361,1.13361,1.13356,1.13356
18764,EUR_USD,S5,True,4,2022-01-10T07:46:35.000000000Z,1.13355,1.13355,1.13351,1.13351
18878,EUR_USD,S5,True,3,2022-01-10T07:47:10.000000000Z,1.13351,1.13352,1.13351,1.13351
18937,EUR_USD,S5,True,6,2022-01-10T07:47:30.000000000Z,1.13346,1.13347,1.13346,1.13347
18970,EUR_USD,S5,True,2,2022-01-10T07:47:40.000000000Z,1.13346,1.13347,1.13346,1.13347
18987,EUR_USD,S5,True,3,2022-01-10T07:47:50.000000000Z,1.13348,1.1335,1.13348,1.13349
19052,EUR_USD,S5,True,2,2022-01-10T07:48:10.000000000Z,1.13338,1.13338,1.13338,1.13338
19069,EUR_USD,S5,True,2,2022-01-10T07:48:15.000000000Z,1.13338,1.13339,1.13338,1.13339
19102,EUR_USD,S5,True,2,2022-01-10T07:48:20.000000000Z,1.13338,1.13338,1.13336,1.13336
19165,EUR_USD,S5,True,8,2022-01-10T07:48:40.000000000Z,1.13335,1.13335,1.1333,1.13333
19198,EUR_USD,S5,True,1,2022-01-10T07:48:50.000000000Z,1.13332,1.13332,1.13332,1.13332
19217,EUR_USD,S5,True,12,2022-01-10T07:49:00.000000000Z,1.1333,1.13331,1.13326,1.13326
19248,EUR_USD,S5,True,1,2022-01-10T07:49:05.000000000Z,1.13328,1.13328,1.13328,1.13328
19312,EUR_USD,S5,True,3,2022-01-10T07:49:25.000000000Z,1.13328,1.13328,1.13327,1.13328
19329,EUR_USD,S5,True,18,2022-01-10T07:49:35.000000000Z,1.1333,1.1334,1.1333,1.13334
19346,EUR_USD,S5,True,12,2022-01-10T07:49:40.000000000Z,1.13335,1.13335,1.13324,1.13324
19377,EUR_USD,S5,True,2,2022-01-10T07:49:50.000000000Z,1.13328,1.13328,1.13326,1.13326
19394,EUR_USD,S5,True,13,2022-01-10T07:49:55.000000000Z,1.13327,1.13334,1.13327,1.13333
19411,EUR_USD,S5,True,5,2022-01-10T07:50:00.000000000Z,1.13332,1.13336,1.13332,1.13336
19427,EUR_USD,S5,True,16,2022-01-10T07:50:05.000000000Z,1.13338,1.13338,1.13328,1.13334
19458,EUR_USD,S5,True,6,2022-01-10T07:50:10.000000000Z,1.13336,1.13336,1.1333,1.1333
19507,EUR_USD,S5,True,1,2022-01-10T07:50:25.000000000Z,1.13321,1.13321,1.13321,1.13321
19587,EUR_USD,S5,True,7,2022-01-10T07:50:55.000000000Z,1.1332,1.13322,1.13319,1.13319
19617,EUR_USD,S5,True,3,2022-01-10T07:51:00.000000000Z,1.13317,1.13317,1.13316,1.13316
19664,EUR_USD,S5,True,1,2022-01-10T07:51:15.000000000Z,1.13316,1.13316,1.13316,1.13316
19710,EUR_USD,S5,True,3,2022-01-10T07:51:30.000000000Z,1.13318,1.13322,1.13318,1.13322
19759,EUR_USD,S5,True,3,2022-01-10T07:51:45.000000000Z,1.13321,1.13322,1.13321,1.13321
19847,EUR_USD,S5,True,7,2022-01-10T07:52:10.000000000Z,1.13326,1.13328,1.13324,1.13326
19893,EUR_USD,S5,True,5,2022-01-10T07:52:25.000000000Z,1.13328,1.13328,1.13327,1.13328
19952,EUR_USD,S5,True,1,2022-01-10T07:52:45.000000000Z,1.13332,1.13332,1.13332,1.13332
20000,EUR_USD,S5,True,2,2022-01-10T07:53:05.000000000Z,1.13339,1.13341,1.13339,1.13341
20015,EUR_USD,S5,True,3,2022-01-10T07:53:10.000000000Z,1.1334,1.1334,1.13337,1.13337
20048,EUR_USD,S5,True,4,2022-01-10T07:53:20.000000000Z,1.13319,1.1332,1.13317,1.1332
20073,EUR_USD,S5,True,1,2022-01-10T07:53:25.000000000Z,1.13322,1.13322,1.13322,1.13322
20096,EUR_USD,S5,True,7,2022-01-10T07:53:40.000000000Z,1.13324,1.1333,1.13324,1.13327
20107,EUR_USD,S5,True,7,2022-01-10T07:53:45.000000000Z,1.13326,1.1333,1.13326,1.13329
20170,EUR_USD,S5,True,6,2022-01-10T07:54:00.000000000Z,1.13334,1.13334,1.13327,1.13327
20233,EUR_USD,S5,True,1,2022-01-10T07:54:20.000000000Z,1.13326,1.13326,1.13326,1.13326
20280,EUR_USD,S5,True,9,2022-01-10T07:54:40.000000000Z,1.13327,1.1333,1.13324,1.1333
20322,EUR_USD,S5,True,4,2022-01-10T07:54:55.000000000Z,1.13333,1.13333,1.13329,1.13329
20372,EUR_USD,S5,True,9,2022-01-10T07:55:10.000000000Z,1.13326,1.1333,1.13326,1.13329
20407,EUR_USD,S5,True,16,2022-01-10T07:55:20.000000000Z,1.1333,1.1334,1.1333,1.13336
20437,EUR_USD,S5,True,4,2022-01-10T07:55:25.000000000Z,1.13338,1.13338,1.13332,1.13332
20455,EUR_USD,S5,True,8,2022-01-10T07:55:35.000000000Z,1.13331,1.13331,1.13326,1.13326
20514,EUR_USD,S5,True,1,2022-01-10T07:55:50.000000000Z,1.13332,1.13332,1.13332,1.13332
20547,EUR_USD,S5,True,1,2022-01-10T07:56:00.000000000Z,1.13334,1.13334,1.13334,1.13334
20594,EUR_USD,S5,True,7,2022-01-10T07:56:15.000000000Z,1.13335,1.13338,1.13335,1.13338
20625,EUR_USD,S5,True,2,2022-01-10T07:56:25.000000000Z,1.13337,1.13338,1.13337,1.13338
20674,EUR_USD,S5,True,3,2022-01-10T07:56:45.000000000Z,1.1333,1.13331,1.1333,1.1333
20722,EUR_USD,S5,True,2,2022-01-10T07:57:00.000000000Z,1.13326,1.13328,1.13326,1.13328
20738,EUR_USD,S5,True,14,2022-01-10T07:57:05.000000000Z,1.13325,1.13325,1.13319,1.13325
20782,EUR_USD,S5,True,3,2022-01-10T07:57:20.000000000Z,1.13328,1.13328,1.13327,1.13328
20824,EUR_USD,S5,True,18,2022-01-10T07:57:35.000000000Z,1.13326,1.13326,1.13307,1.13307
20844,EUR_USD,S5,True,3,2022-01-10T07:57:45.000000000Z,1.13306,1.13306,1.13304,1.13304
20857,EUR_USD,S5,True,7,2022-01-10T07:57:50.000000000Z,1.13305,1.13305,1.13298,1.13298
20884,EUR_USD,S5,True,5,2022-01-10T07:58:00.000000000Z,1.13298,1.13298,1.13294,1.13294
20898,EUR_USD,S5,True,16,2022-01-10T07:58:05.000000000Z,1.13292,1.13294,1.13292,1.13294
20938,EUR_USD,S5,True,5,2022-01-10T07:58:20.000000000Z,1.13286,1.13286,1.1328,1.13281
20952,EUR_USD,S5,True,30,2022-01-10T07:58:25.000000000Z,1.1328,1.13281,1.13273,1.13274
20980,EUR_USD,S5,True,10,2022-01-10T07:58:35.000000000Z,1.13281,1.13281,1.13278,1.13278
20995,EUR_USD,S5,True,11,2022-01-10T07:58:40.000000000Z,1.13279,1.13286,1.13279,1.13285
21059,EUR_USD,S5,True,4,2022-01-10T07:59:05.000000000Z,1.13274,1.13278,1.13274,1.13277
21088,EUR_USD,S5,True,19,2022-01-10T07:59:15.000000000Z,1.13282,1.1329,1.1328,1.1329
21206,EUR_USD,S5,True,3,2022-01-10T07:59:55.000000000Z,1.13292,1.13292,1.1329,1.13291
21219,EUR_USD,S5,True,23,2022-01-10T08:00:00.000000000Z,1.13293,1.13296,1.13288,1.13291
21231,EUR_USD,S5,True,22,2022-01-10T08:00:05.000000000Z,1.1329,1.13291,1.13274,1.13274
21247,EUR_USD,S5,True,14,2022-01-10T08:00:10.000000000Z,1.13276,1.13276,1.13268,1.1327
21260,EUR_USD,S5,True,13,2022-01-10T08:00:15.000000000Z,1.1327,1.13272,1.13264,1.13264
21290,EUR_USD,S5,True,7,2022-01-10T08:00:25.000000000Z,1.13274,1.13283,1.13274,1.13283
21305,EUR_USD,S5,True,17,2022-01-10T08:00:30.000000000Z,1.13282,1.13293,1.1328,1.13291
21320,EUR_USD,S5,True,3,2022-01-10T08:00:35.000000000Z,1.13288,1.13291,1.13288,1.13291
21335,EUR_USD,S5,True,5,2022-01-10T08:00:40.000000000Z,1.1329,1.1329,1.13287,1.13287
21350,EUR_USD,S5,True,2,2022-01-10T08:00:45.000000000Z,1.13286,1.13286,1.13286,1.13286
21365,EUR_USD,S5,True,17,2022-01-10T08:00:50.000000000Z,1.13288,1.13291,1.13278,1.13278
21395,EUR_USD,S5,True,2,2022-01-10T08:00:55.000000000Z,1.13276,1.13278,1.13276,1.13278
21425,EUR_USD,S5,True,28,2022-01-10T08:01:10.000000000Z,1.13276,1.13292,1.13276,1.1329
21441,EUR_USD,S5,True,13,2022-01-10T08:01:15.000000000Z,1.13288,1.13297,1.13288,1.13297
21456,EUR_USD,S5,True,15,2022-01-10T08:01:20.000000000Z,1.133,1.13303,1.13293,1.13294
21481,EUR_USD,S5,True,7,2022-01-10T08:01:30.000000000Z,1.13308,1.13308,1.13304,1.13306
21528,EUR_USD,S5,True,10,2022-01-10T08:01:45.000000000Z,1.13304,1.13304,1.13298,1.13301
21541,EUR_USD,S5,True,8,2022-01-10T08:01:50.000000000Z,1.13302,1.13306,1.13302,1.13306
21619,EUR_USD,S5,True,5,2022-01-10T08:02:15.000000000Z,1.13288,1.13293,1.13288,1.13292
21649,EUR_USD,S5,True,5,2022-01-10T08:02:25.000000000Z,1.1329,1.13298,1.1329,1.13298
21695,EUR_USD,S5,True,1,2022-01-10T08:02:35.000000000Z,1.13282,1.13282,1.13282,1.13282
21713,EUR_USD,S5,True,2,2022-01-10T08:02:45.000000000Z,1.13282,1.13282,1.13281,1.13281
21744,EUR_USD,S5,True,4,2022-01-10T08:02:55.000000000Z,1.13286,1.13287,1.13286,1.13287
21760,EUR_USD,S5,True,2,2022-01-10T08:03:00.000000000Z,1.13288,1.13288,1.13287,1.13287
21806,EUR_USD,S5,True,4,2022-01-10T08:03:10.000000000Z,1.13286,1.13287,1.13285,1.13285
21836,EUR_USD,S5,True,14,2022-01-10T08:03:20.000000000Z,1.13286,1.13292,1.13286,1.13288
21853,EUR_USD,S5,True,6,2022-01-10T08:03:30.000000000Z,1.13286,1.13286,1.1328,1.1328
21885,EUR_USD,S5,True,7,2022-01-10T08:03:40.000000000Z,1.13274,1.13279,1.13274,1.13279
21900,EUR_USD,S5,True,3,2022-01-10T08:03:45.000000000Z,1.13278,1.13278,1.13276,1.13278
21947,EUR_USD,S5,True,12,2022-01-10T08:04:00.000000000Z,1.13284,1.13287,1.13282,1.13283
21961,EUR_USD,S5,True,7,2022-01-10T08:04:05.000000000Z,1.13282,1.13286,1.13282,1.13284
21977,EUR_USD,S5,True,13,2022-01-10T08:04:10.000000000Z,1.13283,1.13287,1.13282,1.13287
21993,EUR_USD,S5,True,2,2022-01-10T08:04:15.000000000Z,1.13288,1.1329,1.13288,1.1329
22020,EUR_USD,S5,True,4,2022-01-10T08:04:25.000000000Z,1.13286,1.13286,1.13285,1.13285
22033,EUR_USD,S5,True,2,2022-01-10T08:04:30.000000000Z,1.13286,1.13288,1.13286,1.13288
22050,EUR_USD,S5,True,7,2022-01-10T08:04:35.000000000Z,1.13286,1.13291,1.13286,1.1329
22079,EUR_USD,S5,True,6,2022-01-10T08:04:40.000000000Z,1.1329,1.1329,1.13283,1.13283
22110,EUR_USD,S5,True,2,2022-01-10T08:04:55.000000000Z,1.13284,1.13284,1.13282,1.13282
22120,EUR_USD,S5,True,7,2022-01-10T08:05:00.000000000Z,1.13282,1.13284,1.13282,1.13282
22136,EUR_USD,S5,True,11,2022-01-10T08:05:05.000000000Z,1.13283,1.13288,1.13283,1.13286
22213,EUR_USD,S5,True,3,2022-01-10T08:05:30.000000000Z,1.13292,1.13292,1.1329,1.1329
22229,EUR_USD,S5,True,19,2022-01-10T08:05:35.000000000Z,1.1329,1.13292,1.13282,1.13282
22263,EUR_USD,S5,True,8,2022-01-10T08:05:45.000000000Z,1.13282,1.13286,1.13278,1.13286
22358,EUR_USD,S5,True,3,2022-01-10T08:06:15.000000000Z,1.13265,1.13266,1.13265,1.13266
22390,EUR_USD,S5,True,18,2022-01-10T08:06:25.000000000Z,1.13238,1.13242,1.13236,1.13236
22420,EUR_USD,S5,True,11,2022-01-10T08:06:35.000000000Z,1.1323,1.13236,1.1323,1.13232
22433,EUR_USD,S5,True,11,2022-01-10T08:06:40.000000000Z,1.13234,1.13234,1.13226,1.13226
22496,EUR_USD,S5,True,10,2022-01-10T08:07:00.000000000Z,1.13243,1.13247,1.13241,1.13247
22525,EUR_USD,S5,True,11,2022-01-10T08:07:10.000000000Z,1.13254,1.13257,1.13253,1.13257
22557,EUR_USD,S5,True,7,2022-01-10T08:07:15.000000000Z,1.13258,1.13262,1.13258,1.13259
22571,EUR_USD,S5,True,2,2022-01-10T08:07:25.000000000Z,1.1326,1.13262,1.1326,1.13262
22602,EUR_USD,S5,True,6,2022-01-10T08:07:35.000000000Z,1.13264,1.13266,1.13263,1.13264
22633,EUR_USD,S5,True,7,2022-01-10T08:07:45.000000000Z,1.13267,1.13274,1.13267,1.13274
22647,EUR_USD,S5,True,8,2022-01-10T08:07:50.000000000Z,1.13273,1.13275,1.13268,1.13268
22673,EUR_USD,S5,True,1,2022-01-10T08:07:55.000000000Z,1.13266,1.13266,1.13266,1.13266
22704,EUR_USD,S5,True,2,2022-01-10T08:08:10.000000000Z,1.13268,1.13268,1.13268,1.13268
22751,EUR_USD,S5,True,5,2022-01-10T08:08:25.000000000Z,1.13264,1.13264,1.13258,1.13258
22782,EUR_USD,S5,True,3,2022-01-10T08:08:35.000000000Z,1.13259,1.13261,1.13259,1.13261
22814,EUR_USD,S5,True,4,2022-01-10T08:08:45.000000000Z,1.1326,1.1326,1.13257,1.13257
